# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.125
#         # Redshift Binning: 5 bins (0.001 ≤ z ≤ 2.5)
#         # for n(z) Euclid-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 100
#         #   - l_bins: 80
#         #   - l_max (WL): 1500
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.06
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - log10T_AGN: 7.9
#             #       - a1_IA: 0.1446
#             #       - eta1_IA: 2.21
#             #       - beta_IA: 0.0
#             #       - a2_IA: 1.0
#             #       - eta2_IA: 0.0
#             #       - b1_IA: 1.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.000644866570625114
#             #       - Omega_nu: 0.0013946076354349349
#             #       - Omega_cb: 0.3086053923645651
#             #       - Omega_c: 0.2595569494579907
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameter priors:
#         
#            #       - Omega_c: [0.1,0.8]
#            #       - Omega_b: [0.01,0.1]
#            #       - h: [0.4,1.0]
#            #       - log10As: [1.7,4.0]
#            #       - ns: [0.6,1.2]
#            #       - Mnu: [0.0,0.5]
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - log10T_AGN: [7.6,8.3]
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - a2_IA: 1.0
#            #       - eta2_IA: 0.0
#            #       - b1_IA: 1.0
#         ##############################################################
#              Omega_c          Omega_b          h          log10As          ns          Mnu          log10T_AGN          a1_IA          eta1_IA        log_w   log_l
2.881661780075815416e-01 5.156908688106184857e-02 8.477385177555381013e-01 2.416648263480725589e+00 9.421156076922532208e-01 2.066596767151085978e-01 8.255795332846380674e+00 1.065572660926179083e+00 5.074338700481515474e-01 -1.201842690431607963e+01 -3.014963906395087889e+01
2.769539357317156725e-01 8.130312482475170188e-02 8.627267993221340303e-01 2.492378689209301612e+00 1.099813791368012161e+00 3.257693268381020579e-01 8.267648035827010133e+00 9.567493937673274829e-01 6.268056326621298524e-01 -1.020928599662595815e+01 -2.834049815626076096e+01
3.025465280503797372e-01 4.779001796121445239e-02 9.746701099323663575e-01 2.135926161220744302e+00 8.548755227438185056e-01 4.540579689382713280e-01 8.186314524916440405e+00 9.960959165570795193e-01 5.821234855685517573e-01 -1.036111073459625231e+01 -2.849232289423105158e+01
2.418020133015585382e-01 9.119031377881058054e-02 9.742146796615795967e-01 2.565105266988282118e+00 1.062599493973696463e+00 2.258384984554040464e-01 7.940566445494243730e+00 1.041455302457014120e+00 4.788149445098550672e-01 -1.061022861362253167e+01 -2.874144077325733093e+01
2.496439603126402451e-01 7.999149514917690273e-02 9.797537714029760370e-01 2.474620253982382945e+00 1.000858058491050029e+00 1.411120592712380439e-01 7.934558285948039469e+00 1.120541670571055803e+00 4.563312235719880761e-01 -1.004014313175887452e+01 -2.817135529139367378e+01
2.741680860710085654e-01 5.449730731282522583e-02 8.201185087685651798e-01 2.617966322836812854e+00 9.899146310787976244e-01 3.288284480454002345e-01 8.202861812394614205e+00 1.121725686928370713e+00 3.526201567813833648e-01 -1.317044608457887733e+01 -3.130165824421368015e+01
2.891308727901467646e-01 5.632561930822921337e-02 8.416115012403714291e-01 2.424344312473038165e+00 9.831427731607598197e-01 2.757570838984991779e-01 8.294001595331410570e+00 1.021968239440605331e+00 4.360631690171405950e-01 -1.046343201401936085e+01 -2.859464417365416011e+01
2.592282409854920755e-01 7.822896721604469250e-02 7.670199790455981548e-01 2.813185953652956428e+00 1.167309983218034475e+00 3.054467082732896799e-01 8.217095663025194341e+00 9.701021105187290772e-01 5.651125935061660499e-01 -1.212787959302153951e+01 -3.025909175265633522e+01
2.987959254152158239e-01 3.368916706126833666e-02 9.053646220353701590e-01 2.152613871464875039e+00 8.661294779878404571e-01 1.524338210015920847e-01 8.287429781178010657e+00 8.673314999682268933e-01 8.677453339837279955e-01 -1.035074269935997648e+01 -2.848195485899477930e+01
2.670156152329745125e-01 7.413400912946063737e-02 8.671463151541765058e-01 2.589621614739821887e+00 1.071194669384227804e+00 4.899897196243244712e-01 8.190231538022960223e+00 1.021710367625347615e+00 6.418012550888185785e-01 -1.057180005782684162e+01 -2.870301221746164089e+01
3.069196277846386600e-01 3.450091270214856315e-02 8.627492071485762803e-01 2.265107217531416417e+00 8.616011120390578704e-01 3.666777431428586698e-01 8.220319431578460012e+00 1.016495714128251571e+00 5.454959651464026393e-01 -9.250290579624788734e+00 -2.738150273925958800e+01
3.158091327750666144e-01 5.698721864781636920e-02 7.654816663588621672e-01 2.335001746805645872e+00 1.067075113238749706e+00 2.541296719685017247e-01 8.273885481492385452e+00 1.093417612250257243e+00 4.957969677055684699e-01 -1.117499708357510002e+01 -2.930620924320990284e+01
2.654265281871559523e-01 7.323440705999535727e-02 9.826051593233496861e-01 2.415963597227355653e+00 9.488412632772946775e-01 3.308913464288457673e-01 7.987076265478865622e+00 1.067868332497861950e+00 4.898487987839850177e-01 -1.003546358309065312e+01 -2.816667574272545238e+01
2.547987259008008820e-01 5.972090969678866407e-02 9.689821339668091005e-01 2.405688230854847731e+00 9.906259277704727584e-01 3.617985119101048697e-01 8.064168688270836327e+00 1.133342676503942492e+00 4.024178512263585361e-01 -1.004158879744473865e+01 -2.817280095707953791e+01
3.087265543005609514e-01 2.429230327603036643e-02 8.602744754170599251e-01 2.197636298788016251e+00 8.153980157614366675e-01 2.187746748691001830e-01 8.062285438291265649e+00 1.198528215757104221e+00 3.189066837813889776e-01 -1.071570747644421573e+01 -2.884691963607901499e+01
3.205021713858860477e-01 5.696680221682544343e-02 6.897504887536767271e-01 2.579876517630300015e+00 1.046318698764518329e+00 1.976310758182109883e-01 8.210239083256801962e+00 1.198258289033322654e+00 2.628399755231844992e-01 -1.076675282248057641e+01 -2.889796498211537568e+01
3.132478786330417098e-01 3.228393817972124991e-02 9.816323365006316415e-01 2.029889953304894856e+00 7.745847492864329498e-01 3.238059483200917410e-01 8.210662257652121099e+00 1.233497769589097182e+00 8.813042004185778211e-02 -1.012650170774571023e+01 -2.825771386738050950e+01
2.681201280837307022e-01 7.129198553889651291e-02 8.347430865412353018e-01 2.571852911515064566e+00 1.038710858038396578e+00 3.612759716694363687e-02 8.192435906137768953e+00 9.685859265679086505e-01 5.334822016887521556e-01 -1.184673361200305663e+01 -2.997794577163785235e+01
2.912350484227639869e-01 5.939995605977291954e-02 7.585801230594284572e-01 2.598497586405695170e+00 1.064945507757851129e+00 3.657059533047627986e-01 8.201663125291664969e+00 1.284005442458152402e+00 1.530976552064711171e-01 -1.055831630115688569e+01 -2.868952846079168140e+01
2.584515002720235155e-01 6.900419043469444014e-02 6.934296046710848316e-01 2.978326239506849937e+00 1.147048776336134779e+00 1.296089241173610240e-01 8.095858187402459549e+00 1.045460536063037793e+00 6.165360115780851302e-01 -1.073023584505538963e+01 -2.886144800469018890e+01
2.580179897970128478e-01 8.691712045571417522e-02 8.836777633833531320e-01 2.541673617504893290e+00 1.121131007580730143e+00 2.409564761971673685e-01 8.030692933801569566e+00 9.703530870303112010e-01 6.924112365209342812e-01 -9.803324808852579508e+00 -2.793453696848737877e+01
2.999304235292631904e-01 5.811519302087364558e-02 8.870506085693656839e-01 2.229962546466134121e+00 9.415618157708705027e-01 8.638885783872324309e-02 8.028208164350493448e+00 1.167794846971808020e+00 3.709547203837262330e-01 -1.111569197022664923e+01 -2.924690412986144850e+01
2.736672098546907850e-01 7.789471578796260121e-02 7.232396724977518954e-01 2.831946829939641752e+00 1.184644830603058585e+00 3.767031374896421259e-01 8.174558003442569998e+00 1.235157922027117827e+00 2.523573098811464632e-01 -1.001915322847145973e+01 -2.815036538810625544e+01
2.586332382096749316e-01 7.865651314462794585e-02 9.295738702411107113e-01 2.375327889199344789e+00 1.097812372181286467e+00 1.077114363526826546e-02 8.146349917055028200e+00 1.026492689282037851e+00 5.344659170724508357e-01 -1.033273952501568260e+01 -2.846395168465048187e+01
2.534313184111711137e-01 8.261729687803787137e-02 9.419662768847735235e-01 2.533963626348227471e+00 1.055434048397054347e+00 2.686700843809230466e-01 8.092154389426053029e+00 1.131302311389315030e+00 3.992064781618314129e-01 -1.084922150505730798e+01 -2.898043366469210724e+01
2.720017454143380253e-01 4.987665339193529668e-02 8.251251553529004301e-01 2.589601393875977653e+00 9.957746277623829023e-01 4.030771300933997381e-01 8.187058957246868829e+00 1.188524429429371310e+00 3.281776594878893505e-01 -9.420495243378383066e+00 -2.755170740301318233e+01
2.412206564305196532e-01 8.344694243702627245e-02 9.262438702244403244e-01 2.682354728394313881e+00 1.078906231549431105e+00 4.937678790546667917e-01 7.969436192123202645e+00 1.089303743137206126e+00 3.851810998154769905e-01 -1.064832771168615722e+01 -2.877953987132095293e+01
2.945117240502961864e-01 3.316402802124026467e-02 8.276542156389259386e-01 2.404489959064090243e+00 8.772855358022326744e-01 2.900981583443688061e-01 8.253036091215371073e+00 1.154319425025165380e+00 2.522991049607048453e-01 -1.034601761888237093e+01 -2.847722977851717019e+01
2.671420786811398718e-01 6.382574457034703719e-02 9.671492998372777095e-01 2.322624681094656474e+00 9.780596774108857305e-01 7.899053097560376768e-02 8.299885841872697512e+00 1.029548898080515862e+00 5.480241401802423695e-01 -1.153515654911625177e+01 -2.966636870875105103e+01
2.934456776011457046e-01 6.763824163335116491e-02 9.703781161529383414e-01 2.112172379057603244e+00 1.012781546161852342e+00 4.378572357273721183e-01 8.214867408877346122e+00 1.107083511100267259e+00 4.466744513796383487e-01 -1.050334982574542408e+01 -2.863456198538022335e+01
2.835449989816619110e-01 4.558435089757396919e-02 9.402428937103010087e-01 2.253123270689069813e+00 8.736090328034806785e-01 1.418111931746023902e-01 8.108303161857330466e+00 1.281303536141932042e+00 8.307758536060916299e-02 -1.080859992947691950e+01 -2.893981208911172232e+01
2.735109673668567609e-01 3.967796499402378996e-02 9.145762171089917292e-01 2.357151072361766797e+00 9.350130323007128652e-01 4.721190046218316505e-01 8.259765325043908035e+00 1.133940972292340810e+00 3.572451810474728262e-01 -9.819520461122330346e+00 -2.795073262075713316e+01
2.948798610730120617e-01 5.304152914720108858e-02 9.029903622229528137e-01 2.249431263464552355e+00 9.572185865484958978e-01 2.937756373761583051e-01 8.299063658494560514e+00 1.201033439299942884e+00 1.927267012957925019e-01 -1.157472776252776470e+01 -2.970593992216256396e+01
2.515298935838530259e-01 7.686085170234727149e-02 7.799567994401467308e-01 2.805276400317795460e+00 1.175292429399321215e+00 1.755104658683493968e-01 8.260952035580286790e+00 9.111541001883027846e-01 7.915178899521615463e-01 -9.996615066316365983e+00 -2.812782722595116525e+01
2.935190279175216022e-01 4.824288384461630080e-02 9.145524010151182548e-01 2.271575637391793023e+00 9.004601884171152815e-01 3.850101532208136668e-01 8.108219197827514435e+00 1.376117395302762780e+00 2.807350747303161143e-02 -1.115021358798095008e+01 -2.928142574761575290e+01
2.615010587275199416e-01 6.148185350891913897e-02 9.019121083959455998e-01 2.424053890047455084e+00 1.039355395233872770e+00 1.903294486634624083e-01 8.119851335925629243e+00 1.129852903334993997e+00 4.679544507468751391e-01 -1.042599626272369306e+01 -2.855720842235848878e+01
3.286442324281553806e-01 4.092113413622360668e-02 8.787714020595009945e-01 2.024405182087747779e+00 8.777199680925640290e-01 2.682423861659105624e-02 8.277205867903889569e+00 1.035348704390088415e+00 4.860761877110908458e-01 -9.595315507654014198e+00 -2.772652766728881346e+01
2.870996597008862450e-01 5.056695784312364994e-02 8.913314103754004236e-01 2.301690874414144883e+00 9.500933313397936786e-01 2.549242802790595008e-01 8.266306571583895035e+00 1.177526835289723017e+00 3.395942602197452587e-01 -1.131182584504173860e+01 -2.944303800467653787e+01
2.799117024523030683e-01 7.477178519935313850e-02 9.209675379834573183e-01 2.324333615347344839e+00 1.020106103803830377e+00 3.234000456495414455e-01 7.934362929945597109e+00 1.089487725418977426e+00 5.201427253861083955e-01 -1.012565315561941759e+01 -2.825686531525421685e+01
3.121521171511016379e-01 2.593619792126725110e-02 8.142971761174743195e-01 2.217761655677412680e+00 8.647576519447077725e-01 4.785898606767274854e-02 8.296708651247161725e+00 9.912005173930502622e-01 6.584982697862642453e-01 -9.915657400781704212e+00 -2.804686956041650348e+01
2.954579074888277201e-01 4.796154609311936018e-02 7.985681013198526745e-01 2.466555825628212517e+00 9.875445469478861815e-01 3.492259920789022032e-01 8.283672743712292785e+00 9.962249218409660045e-01 7.134910382450048161e-01 -1.040849460235224200e+01 -2.853970676198704126e+01
3.035340289803244440e-01 7.451749517782685350e-02 9.691907642155447311e-01 2.098566230398376753e+00 1.005700586383178941e+00 4.707955090988410474e-01 8.129643595485733343e+00 1.146165416952151794e+00 3.164293327604443817e-01 -1.054393357102054551e+01 -2.867514573065534478e+01
2.915043747920456063e-01 6.016436364196487557e-02 8.764538896936155954e-01 2.376941023408811304e+00 9.733195954748441459e-01 4.434039723178743175e-01 8.060092732248573810e+00 1.323568003853452524e+00 1.369431920873722675e-01 -1.103451395345419428e+01 -2.916572611308899354e+01
2.718773849945563259e-01 6.804216788177046282e-02 9.475612701527372783e-01 2.249519825880860413e+00 1.062526438211591762e+00 2.719521222522800485e-01 8.193218855148073132e+00 1.106334003484620965e+00 4.401350967501738154e-01 -9.878262348052167852e+00 -2.800947450768696712e+01
2.397999792264645380e-01 9.680393691541681889e-02 9.065891359998199395e-01 2.689061359909041382e+00 1.115723164036499515e+00 1.332510928614797918e-01 7.976441516219360039e+00 1.141755739858107077e+00 3.128591739228427926e-01 -1.048224941191946158e+01 -2.861346157155426440e+01
3.036463136643721139e-01 6.376675289922013878e-02 8.033274121655760158e-01 2.391982770168819883e+00 1.021912106280839172e+00 2.540218423762452549e-01 8.073416546279855055e+00 1.166475851526879381e+00 3.569096376639961932e-01 -9.678810351255386024e+00 -2.781002251089018174e+01
3.051042667273015097e-01 5.253822023717386047e-02 7.488745761274868684e-01 2.384691480089935478e+00 1.058752014492456706e+00 3.378246756564440290e-02 8.238534558079278369e+00 1.122981485983465255e+00 4.433919095374525554e-01 -9.247135689056939611e+00 -2.737834784869173888e+01
2.779660232193267855e-01 7.436181425592924832e-02 7.161949004909129446e-01 2.781572323084360754e+00 1.143680424450754796e+00 1.737368876174107957e-01 8.250246348154508524e+00 9.911392019745317583e-01 6.530996741910977121e-01 -1.426734879702569003e+01 -3.239856095666048930e+01
3.168816027560928394e-01 6.860291989751220176e-02 6.342750391045275382e-01 2.767662861160746779e+00 1.154908673867233615e+00 1.862015381539397496e-01 8.298633753027887749e+00 1.160224361917095770e+00 2.179763454664467304e-01 -1.718964736961839890e+01 -3.532085952925319816e+01
2.711383763829485205e-01 7.321043610054407680e-02 9.154502756442775002e-01 2.375211947054689077e+00 1.026097239674929273e+00 2.076841922048211497e-02 8.260207605672789555e+00 1.043105603716469432e+00 3.470202511157625125e-01 -1.163987632190295329e+01 -2.977108848153775611e+01
3.017297399107683464e-01 4.445836681061753753e-02 8.778908709532629029e-01 2.174490747634564514e+00 9.530737943735845263e-01 2.388494891687407140e-01 8.241691928909204989e+00 1.285455813405428138e+00 1.779625266113846749e-01 -9.873823491080152337e+00 -2.800503565071495515e+01
3.202561917818825266e-01 2.960780553390875147e-02 9.354374140596031229e-01 2.013714500588287049e+00 8.065864570817943280e-01 3.118849813409653171e-01 8.263522299130050541e+00 1.326973693859637038e+00 2.046445787984385589e-02 -1.066214523644850232e+01 -2.879335739608330513e+01
2.695752054957014643e-01 7.552171830795399721e-02 8.207538927708433185e-01 2.688384635901990283e+00 1.068361982702505264e+00 4.226609374307491174e-01 8.131593160441578760e+00 1.009708225551585237e+00 4.520948765964769578e-01 -1.021765363836151153e+01 -2.834886579799631079e+01
2.878165809879593695e-01 5.884420423572001013e-02 9.731201262475848157e-01 2.197712066290646860e+00 9.204150610096054619e-01 2.963621966846483602e-01 8.047024094081930201e+00 1.343647762828281245e+00 1.872660049544982996e-02 -1.094100928541630680e+01 -2.907222144505110961e+01
2.816702900231472517e-01 5.275414354167651948e-02 9.197335413876490673e-01 2.186147004905994784e+00 9.905355985199714164e-01 3.063991395524046091e-03 8.295197539675408294e+00 8.897588988487878936e-01 8.379572329084989946e-01 -9.380240626130294856e+00 -2.751145278576509057e+01
2.518068774181224656e-01 7.244744507063838324e-02 8.898388173313359628e-01 2.628903682177924583e+00 1.031435351115152610e+00 2.676398821692654861e-01 8.051668086610884956e+00 9.601932541840687563e-01 6.580054323203476940e-01 -1.106367037390473484e+01 -2.919488253353953056e+01
3.093983312061980295e-01 5.930769523025045814e-02 8.003468631841195169e-01 2.370668075529943408e+00 1.049984020946932883e+00 4.578753583562028551e-01 8.266329629480683394e+00 9.673936130877214268e-01 7.413208339702750393e-01 -1.033707368153491757e+01 -2.846828584116971683e+01
2.982956857765531877e-01 2.631351999489325855e-02 9.289283295645665017e-01 2.211844928709099101e+00 7.725304149217371297e-01 3.193796580284247733e-01 8.299039268560852278e+00 1.131951920173996484e+00 2.970554353290468796e-01 -1.061996842292567322e+01 -2.875118058256046893e+01
2.698005332191671934e-01 6.998384190578077479e-02 8.851775489383177931e-01 2.490298190628182251e+00 1.002104353845107099e+00 2.886010780405944276e-01 7.960202090027717503e+00 1.059292759428222652e+00 5.000050473700934361e-01 -1.125772365050939783e+01 -2.938893581014419354e+01
2.736112550151235667e-01 7.834284579817714367e-02 9.595048480105469180e-01 2.290181281707330818e+00 1.074414101164001378e+00 4.082176550724849196e-01 8.201505605314094893e+00 9.280219076155402647e-01 6.648452842962617737e-01 -1.089865786845091833e+01 -2.902987002808572115e+01
2.943145043871345790e-01 6.085873019010087925e-02 7.958943851045328088e-01 2.533895504649439356e+00 1.018327075183371511e+00 3.798707083795531680e-01 8.159757796361610360e+00 1.253274568489178620e+00 1.246046526345567784e-01 -1.017669668774162517e+01 -2.830790884737642443e+01
3.011286804801913131e-01 7.756830535849187913e-02 9.266802496141168799e-01 2.150426021109612229e+00 1.054703614871258299e+00 3.111531931349729718e-01 8.284798747196260749e+00 1.096347781950607114e+00 4.697569436049846558e-01 -1.049396232242582272e+01 -2.862517448206061843e+01
2.714923365492725726e-01 7.297176113317353774e-02 9.695704854850074605e-01 2.302182873058661094e+00 1.034029335296762664e+00 3.813533567885183939e-01 8.134477423276797126e+00 1.175470066421686610e+00 3.901501875201587310e-01 -1.205833470678270913e+01 -3.018954686641750840e+01
2.692653217170390412e-01 6.216157942291142963e-02 9.529280100737137493e-01 2.356107755674597293e+00 9.752093764633587014e-01 2.704828083238111081e-01 8.272162562381348394e+00 9.293124433705912679e-01 8.003775403892827711e-01 -1.136589278786914292e+01 -2.949710494750394218e+01
3.009933292296835261e-01 6.813954448065082103e-02 9.843529125746173225e-01 2.066015851052495744e+00 9.793190416497898898e-01 3.485016475999168639e-01 8.163447797252569416e+00 1.168707756536027098e+00 2.855994022218535378e-01 -1.028284767546330869e+01 -2.841405983509810440e+01
2.965108819835797216e-01 5.038026468550624998e-02 8.735278788557607754e-01 2.288210775826149845e+00 9.280381519963640802e-01 1.891850062695456525e-01 8.132332443638077280e+00 1.275958069338379630e+00 2.426128531014262180e-01 -1.027482873781659833e+01 -2.840604089745140115e+01
2.601259102211513907e-01 9.834546520853451601e-02 8.039955568789916018e-01 2.722790964917372936e+00 1.193078801757724960e+00 1.641910968188556863e-01 8.174789870860019292e+00 9.543290640531747471e-01 7.016513498347070055e-01 -1.029663093079469149e+01 -2.842784309042949076e+01
2.975694521297155837e-01 5.671961425324540534e-02 8.350625041411567917e-01 2.254464244618662683e+00 1.033084064086416287e+00 7.687092322457556026e-02 8.243277862087843744e+00 1.228397712823962706e+00 2.343749945782560573e-01 -9.541104395611704092e+00 -2.767231655524650691e+01
