# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.125
#         # Redshift Binning: 5 bins (0.001 ≤ z ≤ 2.5)
#         # for n(z) Euclid-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 100
#         #   - l_bins: 80
#         #   - l_max (WL): 1500
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameters: 
#         
#             #       - Omega_c: 0.2595584093001346
#             #       - Omega_b: 0.04904844290657439
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.06
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - log10T_AGN: 7.9
#             #       - a1_IA: 1.72
#             #       - eta1_IA: -0.41
#             #       - beta_IA: 2.17
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Ombh2: 0.02268
#             #       - Omch2: 0.12001980846038225
#             #       - Omnuh2: 0.000644866570625114
#             #       - Omega_nu: 0.0013946076354349349
#             #       - Omega_m: 0.3100014598421439
#             #       - Omega_cb: 0.30860685220670897
#             #       - fb: 0.15822003848482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameter priors:
#         
#            #       - Omega_c: [0.1,0.8]
#            #       - Omega_b: [0.01,0.1]
#            #       - h: [0.4,1.0]
#            #       - log10As: [1.7,4.0]
#            #       - ns: [0.6,1.2]
#            #       - Mnu: [0.0,0.5]
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - log10T_AGN: [7.6,8.3]
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: [0.0,5.0]
#         ##############################################################
#              Omega_c          Omega_b          h          log10As          ns          Mnu          log10T_AGN          a1_IA          eta1_IA          beta_IA        log_w   log_l
2.178255115120923957e-01 9.288563197453038323e-02 7.520117148301488363e-01 3.342177931430278637e+00 1.112371062393475718e+00 2.155007455346839018e-01 7.866889470801210926e+00 9.617419395723256770e-01 2.240135350177148155e-01 1.527657291996078026e+00 -1.021153414813721838e+01 -3.220911334189283881e+00
2.671030076733750258e-01 4.317570740135506790e-02 7.538900676708202298e-01 2.849276575086010066e+00 9.403684513466523676e-01 4.002234497725562501e-01 7.829735292082686371e+00 2.426228941860069988e+00 -1.702702574189025597e+00 1.857881145376103049e+00 -9.596391203817891125e+00 -2.605768389869956181e+00
2.804101418246607302e-01 2.753863073154006608e-02 7.118225174263312915e-01 2.783707467741147745e+00 8.830797243712624756e-01 1.681253645969644772e-01 8.196955952778095522e+00 3.389119115422431605e+00 -1.566175409848185041e+00 2.947014488817240263e+00 -1.040351291766362962e+01 -3.412890103715694678e+00
2.674076721939462886e-01 2.999463088254795268e-02 6.242531199823547761e-01 3.182706303120566016e+00 8.992444985608352148e-01 1.325984633994945483e-01 7.893471624076189741e+00 3.143383385576035138e+00 -1.545214920532960168e+00 2.152902874981567294e+00 -9.818147589615488613e+00 -2.827524775667555890e+00
2.427925658946596954e-01 4.206742055466790309e-02 8.154762923691012411e-01 2.920208318122291757e+00 8.632212211878331765e-01 3.561859175763308905e-01 7.676068644353811088e+00 3.627945140526090739e+00 -1.057367843670944385e+00 3.083314976591367440e+00 -1.023594018751569479e+01 -3.245317373567762953e+00
2.205793843578645053e-01 6.742428701678696013e-02 9.103889412131764836e-01 2.934580763644148771e+00 8.997281303939030916e-01 1.582918322010877787e-01 7.687073471453316209e+00 2.482518319114120686e+00 -6.900410693049003896e-01 3.338682042960447127e+00 -9.469934263453431811e+00 -2.479311449505499532e+00
2.669916103061814039e-01 2.575448458947488667e-02 6.463180312921349424e-01 3.090802068244845824e+00 9.057507640787373360e-01 1.637401272362060123e-01 8.089309832464349981e+00 4.720873961127585616e+00 -1.675011073389610416e+00 3.911510096303657313e+00 -9.709868568096741370e+00 -2.719245754148809535e+00
2.534120479631567502e-01 4.747552417131731956e-02 7.347438950582666495e-01 2.956632717745631300e+00 9.273647089428442847e-01 1.138862752354391494e-01 7.762515769422962286e+00 4.368565506874968918e+00 -2.863826229147460545e+00 2.082278911951993550e+00 -1.065128856037694050e+01 -3.660665746429006884e+00
2.742537012413071018e-01 3.434454794725832344e-02 8.670417439067132914e-01 2.499474952098901692e+00 8.125093053006438026e-01 1.946183327748882697e-01 8.022110799879962784e+00 4.841808311524502528e+00 -1.415143840701196254e+00 3.349777277142982346e+00 -9.817066502209709000e+00 -2.826443688261777609e+00
2.800164605233223525e-01 2.303706905516277742e-02 6.036779962363479912e-01 3.035548218667326381e+00 9.721273801903317358e-01 5.304711806703232835e-02 8.229172492758292989e+00 1.876742288595649732e+00 -2.574255731853476448e-01 2.549578801453323607e+00 -1.006167669151552602e+01 -3.071053877567591517e+00
2.259822664401529846e-01 6.569558652475736282e-02 9.037515397266826511e-01 2.945648281472522001e+00 8.980288676194603248e-01 3.026510684416678920e-01 7.755413183029538082e+00 3.032402162623048625e+00 -1.437829925075939652e+00 2.218853508371181338e+00 -1.066003738892613129e+01 -3.669414574978199450e+00
2.912721593620188343e-01 2.276111773480512385e-02 7.878446080308351140e-01 2.559322770834984162e+00 8.569177897628901253e-01 4.893867266998460086e-01 8.180176097462338092e+00 3.973601346783212307e+00 -2.106886681258873573e+00 2.054030967832530585e+00 -9.693091755340116578e+00 -2.702468941392182522e+00
2.382043434190717346e-01 6.971999258059982663e-02 6.795766068061179777e-01 3.400196040256108443e+00 1.059570362725375414e+00 4.078792096005219303e-01 7.847539628332767414e+00 3.691488666519806117e+00 -2.539891762154791177e+00 2.414098896129244665e+00 -1.009061314603416193e+01 -3.099990332086227429e+00
2.833643943531575782e-01 3.541228468350076514e-02 7.177681830662110407e-01 2.809784261231404123e+00 8.938748790679718059e-01 2.442181111111544900e-01 8.081841959407533693e+00 3.629927404920076484e+00 -2.298493529293710314e+00 2.313611045802610455e+00 -1.035932253307589690e+01 -3.368699719127962400e+00
2.848770007108128444e-01 2.434744843412869897e-02 6.518207750979834181e-01 2.884313943164870331e+00 8.785419050689591280e-01 6.107292944429226766e-02 7.854394373597483714e+00 4.673339095529652099e+00 -2.206294902251990653e+00 2.667569456158220387e+00 -9.867462379205498735e+00 -2.876839565257564235e+00
2.613872175212998417e-01 5.263076337602501376e-02 8.818076388919788844e-01 2.554372815568578314e+00 8.688092141483250153e-01 2.349329183589687897e-02 7.755615534680236678e+00 7.615665635766877273e-01 1.738928955969054613e-02 1.912546281777658397e+00 -1.093698634001360759e+01 -3.946363526065673089e+00
2.283971243935142559e-01 7.569356419717888917e-02 7.033405952686618834e-01 3.419074348843571087e+00 1.125981539565040102e+00 4.636252090008646798e-01 7.981854318892688482e+00 2.618163281999321690e+00 -7.447545477680002080e-01 3.451975473144750506e+00 -9.493185900260389332e+00 -2.502563086312456608e+00
2.630291931732367527e-01 6.420816110482772954e-02 7.493194694065938855e-01 2.962982472856436900e+00 9.996701456650384232e-01 4.330205160526677255e-01 7.887475620903963147e+00 2.728867408196899547e+00 -7.307572281347152199e-01 2.659978770370951651e+00 -1.001081110297278087e+01 -3.020188289024848149e+00
2.933829591391177161e-01 3.090537485939402057e-02 7.509517989851390851e-01 2.561307726942255059e+00 8.731403957888970169e-01 8.598381198770366218e-02 8.064216034642523567e+00 1.257828771407258905e+00 1.685225785861490522e-01 1.809286841466370976e+00 -9.191630762661926468e+00 -2.201007948713993301e+00
2.249405626951932746e-01 6.767115794330173795e-02 7.155588875203260368e-01 3.342700841905434928e+00 1.036418963212847100e+00 2.307801524661527992e-01 7.855470684971806783e+00 4.763205458871375697e+00 -2.753227040853455598e+00 2.318418533337306187e+00 -9.999011631452223270e+00 -3.008388817504290547e+00
2.204121649446245668e-01 8.361697026628515939e-02 8.854954915911934510e-01 2.978127793282191682e+00 1.016594185665505856e+00 2.137622629383468253e-01 7.762507407515183644e+00 4.770036746368651492e+00 -2.421176898221304441e+00 2.280153533814294420e+00 -1.018882412449384844e+01 -3.198201310545916609e+00
2.623142022937120510e-01 6.018628876102730813e-02 6.982569065716663914e-01 3.067828493622244412e+00 1.010859026020852092e+00 2.877138834246692478e-01 7.928315392763562564e+00 1.975228738371886728e+00 -5.821189742471801765e-01 2.774450212339522714e+00 -1.013345479185469244e+01 -3.142831977906758834e+00
2.581544333233189992e-01 6.424015081056227983e-02 8.111925158634381017e-01 2.881895643120881978e+00 9.064617353907488129e-01 3.337409845222475413e-01 7.773330393593251841e+00 1.377218760731738101e+00 -6.418321268720728057e-01 1.365188629672711151e+00 -1.035488811819675092e+01 -3.364265304248819533e+00
2.790591793719725544e-01 2.935504547639513490e-02 8.793684783989580422e-01 2.406391940768217275e+00 7.568286659360130564e-01 6.188537353870537938e-02 7.726977513714609280e+00 2.605201785460660169e+00 -1.176415169724283061e+00 2.675258236306937931e+00 -9.414900481335234161e+00 -2.424277667387299218e+00
2.615867441961242101e-01 3.111450415703472666e-02 7.356322983321073039e-01 2.951248276130320924e+00 8.806988032604279315e-01 3.914605522385271597e-01 7.811561159210964611e+00 4.727680438801742824e+00 -1.816648162542692013e+00 3.395555820543158632e+00 -1.078324448832888649e+01 -3.792621674380952879e+00
2.845250879911553898e-01 3.900316589906874243e-02 5.965215605123971310e-01 3.277390082492566581e+00 1.038772491708942702e+00 4.601336519521305179e-01 8.056283937386400140e+00 4.507277741282532446e+00 -1.921412047994662586e+00 1.928758004918776248e+00 -9.271777440276654403e+00 -2.281154626328719459e+00
2.928217204338926516e-01 1.392262318948741910e-02 8.473731996251807619e-01 2.329140137665800303e+00 7.231189171359110324e-01 8.746058414050045249e-02 7.784783734469771233e+00 3.338427767407448954e+00 -9.102152731901158589e-01 2.327035346398550253e+00 -1.062219523733810433e+01 -3.631572423390172055e+00
2.749411695149009960e-01 4.518912822561451520e-02 6.288207968286275706e-01 3.248273911546915471e+00 9.898405064954185484e-01 4.191216589331196452e-01 7.968436345769686291e+00 2.559066650064401927e+00 -1.506610390697549207e+00 2.025925504766418861e+00 -1.030813675059063073e+01 -3.317513936642696226e+00
2.491119780450575527e-01 4.824906555470272890e-02 7.483654841586578899e-01 2.941202583066372611e+00 9.036737488499851922e-01 1.166046823502292495e-02 7.792609666477614994e+00 2.703866288598560708e+00 -2.598976408782498471e+00 2.006670138290000516e+00 -9.783415705136157214e+00 -2.792792891188224047e+00
2.892357713999639257e-01 3.630234165707551391e-02 6.653591886919172360e-01 2.885274336373174098e+00 9.046662882844334064e-01 1.368788787778452698e-01 7.850955458583189994e+00 4.372642808059373110e+00 -1.439707628763831071e+00 1.998191574085530497e+00 -1.012016834796806464e+01 -3.129545534020131470e+00
2.838117827261272819e-01 2.610771952572558952e-02 8.670013347786068580e-01 2.407344935548055176e+00 8.025050934255752999e-01 2.527720278542892607e-01 8.137964355753279477e+00 3.111922385576610495e+00 -7.328308005465133945e-01 2.593895833419218810e+00 -1.039652895696540114e+01 -3.405906143017467524e+00
3.012949672128252820e-01 2.553730985790428343e-02 8.241162032705438012e-01 2.442146728659565724e+00 7.837155186927198258e-01 3.900340509346502671e-01 7.850960888220214429e+00 3.530246001248455556e+00 -1.574350602137878141e+00 1.901655470754112232e+00 -9.736043303325452314e+00 -2.745420489377517814e+00
2.467836911282781931e-01 5.966591723916916945e-02 9.021795287667608854e-01 2.656459352794367401e+00 9.136859084437682910e-01 1.501313402766593086e-01 7.860167013289979465e+00 1.725654781141714444e+00 -2.068578893864403412e-01 2.487644398228165965e+00 -9.747088168105090489e+00 -2.756465354157156433e+00
2.723353443253890283e-01 4.101481783225249811e-02 8.752235639251857435e-01 2.542799174523628913e+00 8.093096472480433290e-01 2.890721899662161976e-01 7.710723888451317620e+00 4.523945962213183236e+00 -2.392491713481085469e+00 2.704404763369269826e+00 -1.061620817730407040e+01 -3.625585363356138568e+00
2.732486998602128847e-01 2.955149438941107043e-02 7.019918597817372818e-01 2.862397704060287928e+00 8.865483176612991567e-01 1.286720785909021836e-01 8.043304907794279757e+00 2.002938583349203938e+00 -1.761502126748882624e+00 2.615765955179370827e+00 -1.011112883385798256e+01 -3.120506019910049833e+00
2.543643132466635315e-01 5.011666972102990503e-02 7.906763364812312567e-01 2.874367933553612975e+00 8.762448153333111112e-01 2.418042821020405797e-01 7.602418435555383880e+00 1.654099851361428009e+00 -2.092806430554057240e+00 1.206486503603153571e+00 -1.030216016429755754e+01 -3.311537350349623932e+00
2.136772165334040463e-01 9.554039085943662191e-02 8.115398119089006768e-01 3.280170374518678322e+00 1.067749780324786180e+00 2.723730481334226128e-01 7.821877138697733045e+00 4.718229591656145416e+00 -2.357336709761894689e+00 2.458922930197044554e+00 -9.915058428560634241e+00 -2.924435614612700185e+00
2.702117630528835801e-01 4.249807666445879623e-02 6.848414177637325295e-01 2.920302834579184825e+00 9.658222053851928113e-01 1.189129908692397319e-01 7.844848950615794791e+00 2.010541045368938740e+00 -1.191521688394238332e+00 1.744268459743247845e+00 -1.004702405372128737e+01 -3.056401239773353318e+00
2.807268731123268579e-01 1.768943567230700509e-02 7.581095814051076465e-01 2.668792702018389917e+00 7.782284854875531899e-01 1.882213399543168353e-01 7.887822479776652962e+00 4.701407448872021888e+00 -2.267352612116821042e+00 2.084779353333830798e+00 -9.943079188739016416e+00 -2.952456374791084581e+00
2.462029597754393506e-01 5.881063315560471072e-02 7.238147462894656270e-01 3.153348729631352043e+00 9.336131170478378927e-01 2.390098146023466597e-01 7.754291739811197459e+00 1.706916344243846417e+00 -1.316494500315368299e-01 2.742006611668665439e+00 -1.035304965961692503e+01 -3.362426845668992748e+00
2.328789574296026565e-01 7.295439867137858136e-02 7.273541927235347426e-01 3.191047852969266962e+00 1.084127906576809242e+00 1.792574974853493597e-01 7.936213254310920284e+00 1.684872786196343064e+00 -2.197443675557453346e-01 2.927715528222379238e+00 -9.676768876332303648e+00 -2.686146062384370925e+00
2.968339184740236836e-01 1.919734936244014978e-02 7.108808679643697781e-01 2.699576377590892307e+00 8.759743408137117271e-01 3.855864818750858181e-01 8.091501756231416209e+00 3.930750473864502936e+00 -2.292570656311828436e+00 1.904999199501119511e+00 -9.896154607412317006e+00 -2.905531793464384727e+00
2.582213757641393936e-01 6.664825945149088771e-02 7.389613565134820483e-01 2.937187825035827871e+00 1.026394035373669800e+00 1.289260975348637817e-01 7.972656027927168765e+00 2.577923684990469866e+00 -8.861333841417504686e-01 2.248854974489734815e+00 -1.005006990649125953e+01 -3.059447092543326807e+00
2.726557792247936707e-01 4.722180922761805982e-02 8.818324193962270297e-01 2.554713579730267359e+00 8.537237418312073611e-01 4.115385861063184936e-01 7.834366096555922532e+00 3.822766223771123961e+00 -1.630502960144010416e+00 1.730367647150401034e+00 -1.051661492487700045e+01 -3.525992110929066392e+00
2.870731156214263446e-01 1.088612225811837891e-02 7.747112091026873149e-01 2.573875797593478509e+00 7.880604951336227515e-01 3.578398186458255914e-01 7.862546827241072123e+00 3.598914717436018762e+00 -1.993899308015658622e+00 2.029549291755222917e+00 -9.893337929985321466e+00 -2.902715116037386966e+00
2.771696374913950600e-01 1.385640224621301035e-02 7.891138134003867766e-01 2.577215318076246486e+00 7.714687497165215735e-01 1.743582548514538422e-01 7.864987209130487322e+00 4.962089757940979950e+00 -2.271739761168159788e+00 2.617916802154910627e+00 -9.734784781091821770e+00 -2.744161967143888603e+00
2.387726552170945094e-01 5.394324808365835028e-02 7.743661033451836317e-01 3.006131143028756281e+00 9.123209979390907165e-01 8.827099917686415109e-02 7.760405549776036693e+00 2.856996337034679811e+00 -2.143300898375911423e+00 2.632801184051433374e+00 -9.741703861610307769e+00 -2.751081047662375934e+00
2.467465363513801635e-01 6.640520708655389681e-02 6.070073774347091167e-01 3.435017921036237709e+00 1.084953780607558649e+00 8.035106317774826090e-02 7.926690862345184385e+00 2.879563408614443709e+00 -5.050062085592976757e-01 2.228756206021968111e+00 -1.201141491537345729e+01 -5.020792101425525011e+00
2.786187328469811875e-01 3.346702074656946607e-02 7.272664021014130231e-01 2.839214459173953653e+00 9.220023842171142237e-01 4.480037480801488670e-01 8.073017202626916244e+00 5.151504720178756713e-02 2.036425337753128062e+00 2.659391520569265310e+00 -1.564596448637825787e+01 -8.655341672430326483e+00
2.297376978009611215e-01 7.688759752667251313e-02 9.535670110520305665e-01 2.802098609315844868e+00 9.657502126415320465e-01 3.823996459848097440e-01 7.806894524914037348e+00 3.089608570108225649e+00 -1.179440820918877808e+00 2.177561579892902444e+00 -1.093376978492923257e+01 -3.943146970981298072e+00
2.483690436489443265e-01 7.881266798891718717e-02 9.973544103753742007e-01 2.654736250705535650e+00 8.664661641781992163e-01 4.455354482426522877e-01 7.617718430454475609e+00 1.379989285882067485e+00 -5.818610901498546539e-01 1.582131395548436625e+00 -9.066097555579123224e+00 -2.075474741631188724e+00
2.833620369802948846e-01 3.460589956813542312e-02 7.623345249531083834e-01 2.748330108554797757e+00 8.576580857969929861e-01 4.546316444936366885e-01 7.882824368146732930e+00 3.592829026254646507e+00 -1.052893001087813474e+00 2.563631341740403080e+00 -1.152481302080422410e+01 -4.534190206856290928e+00
2.792443931414766434e-01 2.780921250515464016e-02 5.926736490774471289e-01 3.196261915503615825e+00 9.475359924668576017e-01 1.701530434083045606e-01 8.051454263292750824e+00 4.811475240476223547e+00 -3.005410508441861417e+00 2.317070615800133737e+00 -9.554204080618287520e+00 -2.563581266670354797e+00
2.212727924942299862e-01 7.826024430485903349e-02 9.606228513310284267e-01 2.901302132971673498e+00 9.308923432123042963e-01 4.264047882475026086e-01 7.608207654507900486e+00 8.207197731972541987e-01 1.795569623303094886e-01 1.309782375368653273e+00 -9.899710481720465083e+00 -2.909087667772530139e+00
2.130242807174399233e-01 9.496196367764378476e-02 9.198518645684186090e-01 3.039487031485659241e+00 1.039211094688819337e+00 3.544921784269156051e-01 7.733942721418429755e+00 3.818092564791365717e+00 -1.427728332569146996e+00 2.014614341513719431e+00 -1.012862233153389369e+01 -3.137999517585959186e+00
2.696286845494875739e-01 3.825561249697512212e-02 7.516834061516405319e-01 2.740998716583211703e+00 9.271973972943159392e-01 1.329241324333640395e-01 8.083048253402141725e+00 4.214503361565888895e-01 1.083590358006796706e+00 1.989801771230961247e+00 -1.006239324289249382e+01 -3.071770428944560649e+00
2.392637953961861408e-01 6.047482383694827851e-02 7.362561877927438214e-01 3.126233972097709035e+00 1.021576003650350728e+00 2.422388170700183752e-01 7.907015327124224058e+00 2.172886238554437632e+00 -1.347351051489144247e+00 2.057958362753094406e+00 -1.093099338173536239e+01 -3.940370567787429668e+00
2.356165981561763600e-01 6.350464802750425963e-02 7.898204190492537080e-01 3.118213767330142439e+00 9.210510926643169505e-01 3.046730543894796694e-01 7.797605188837738233e+00 1.759250284914366524e+00 -4.545404271536543916e-01 2.692857216484483729e+00 -9.625900454621483249e+00 -2.635277640673548749e+00
2.190148779700867021e-01 8.646171554073570076e-02 7.886424082748677566e-01 3.257275753536938101e+00 1.023021452446531310e+00 2.201355962774993458e-01 7.693063153956835265e+00 1.591917285643280167e+00 1.220910683480713743e-01 2.395126179999087501e+00 -1.118598856671838604e+01 -4.195365752770452872e+00
2.491701462621732088e-01 6.251420003447100138e-02 9.229224223499820079e-01 2.622540827967875465e+00 9.142354249880855210e-01 2.655345527722954846e-01 7.763314681563962871e+00 3.161153333750043259e+00 -7.860488780737391323e-01 2.024296335121866797e+00 -1.188736565866337713e+01 -4.896742844715443965e+00
2.388520186240646048e-01 7.152181983550023880e-02 8.007484263286168691e-01 3.023365037808458666e+00 9.561842581344963676e-01 2.310742133746089277e-01 7.710459706433885785e+00 1.171522465576670058e+00 -1.849425447460069094e+00 1.314583187925557617e+00 -9.552602966235379967e+00 -2.561980152287446355e+00
2.310348317653602157e-01 6.406771795784570178e-02 8.939447201985643021e-01 2.938734416711754172e+00 8.672242693665856983e-01 3.615578769406865289e-01 7.634879401303931168e+00 4.480545525214491676e+00 -2.585049543468358468e+00 2.778646292524933337e+00 -9.917757405278972982e+00 -2.927134591331038926e+00
