# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.125
#         # Redshift Binning: 5 bins (0.001 ≤ z ≤ 2.5)
#         # for n(z) Euclid-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 100
#         #   - l_bins: 80
#         #   - l_max (WL): 1500
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.06
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - log10T_AGN: 7.9
#             #       - a1_IA: 0.1446
#             #       - eta1_IA: 2.21
#             #       - beta_IA: 0.0
#             #       - a2_IA: 1.0
#             #       - eta2_IA: 0.0
#             #       - b1_IA: 1.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.000644866570625114
#             #       - Omega_nu: 0.0013946076354349349
#             #       - Omega_cb: 0.3086053923645651
#             #       - Omega_c: 0.2595569494579907
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameter priors:
#         
#            #       - Omega_c: [0.1,0.8]
#            #       - Omega_b: [0.01,0.1]
#            #       - h: [0.4,1.0]
#            #       - log10As: [1.7,4.0]
#            #       - ns: [0.6,1.2]
#            #       - Mnu: [0.0,0.5]
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - log10T_AGN: [7.6,8.3]
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - a2_IA: [-5.0,5.0]
#            #       - eta2_IA: [-5.0,5.0]
#            #       - b1_IA: [0.0,2.0]
#         ##############################################################
#              Omega_c          Omega_b          h          log10As          ns          Mnu          log10T_AGN          a1_IA          eta1_IA          a2_IA          eta2_IA          b1_IA        log_w   log_l
3.044957994690161707e-01 1.051525883087362119e-02 6.699071924265351807e-01 2.775354791332264703e+00 8.198000793673514419e-01 3.194183062721402955e-01 8.034288741481677931e+00 3.086647682381862268e-01 1.326378667427673186e+00 4.608120209809554169e-01 1.254256669844135530e+00 1.249519837237081932e+00 -1.073735084478086321e+01 -7.162637633093245526e+00
2.088995610775595257e-01 8.053352211667416660e-02 7.027186989809829365e-01 3.513996513052905168e+00 1.078319443366460018e+00 4.454635775192439251e-02 7.901813831954648926e+00 1.061935391977888443e-01 1.892489813958375677e+00 1.057741847434197524e+00 3.753350621156812394e-01 4.638179258077432809e-01 -1.286792735908772300e+01 -9.293214147400108871e+00
2.189258494055507653e-01 7.004051997994727163e-02 6.708178624675451562e-01 3.498984635051814784e+00 1.054033847040570127e+00 1.074971873874643880e-01 7.858714999923194000e+00 7.014704126007984542e-01 -3.951112711521781229e+00 8.871897994250419472e-01 7.902846682275317391e-01 8.779639150570459627e-01 -1.245150357277967856e+01 -8.876790361092064430e+00
2.825733924150544141e-01 4.715232952784950693e-02 8.822025064536807015e-01 2.463198674041204406e+00 8.178837837263877031e-01 1.756428923992165991e-01 7.891982925165676122e+00 3.233220862961942998e-01 1.516415280459872506e+00 1.295877703006745207e+00 -7.180388225677276637e-01 2.987482767697344777e-01 -1.099209067384654759e+01 -7.417377462158934343e+00
2.266483365646599080e-01 8.906829933307168490e-02 7.909615950884166802e-01 3.255628927615237256e+00 1.050673827550334005e+00 4.962469512591888843e-01 7.771756313283036732e+00 1.726095043244058047e-01 2.048388301893040442e+00 9.006928704899657134e-01 2.928658663723640032e-01 7.215576178008729080e-01 -1.141313317222417112e+01 -7.838419960536552544e+00
2.403450744658472416e-01 5.809850368814824251e-02 9.717370145043932039e-01 2.662093961545093368e+00 8.918259453755011945e-01 4.862456379071137258e-01 7.864579370410090142e+00 1.827080486830654493e-01 2.246702938858561538e+00 1.528845007391154809e+00 -1.357150258390230846e+00 5.578067855687878218e-01 -9.987610899076251769e+00 -6.412897687388638523e+00
2.500317306446699361e-01 4.383904506184187894e-02 6.892746327709724508e-01 3.097764109750139383e+00 9.129899191227752731e-01 2.324960549103211038e-02 7.760955146049276721e+00 1.592013332213824128e-01 2.338379388240873880e+00 1.578351567544624245e+00 -1.589525371014998356e+00 1.518957848923165210e+00 -1.077601213880995346e+01 -7.201298927122339322e+00
2.514237965498300476e-01 3.349146497533723316e-02 6.603689659211605667e-01 3.328767696769491025e+00 9.536606926407679152e-01 4.838885837963013969e-01 8.132535580334025127e+00 3.887291532806971261e-01 -1.873804504501581647e+00 1.058757658709174265e+00 6.814979668026746040e-01 1.158694430031911082e+00 -1.211351833344273388e+01 -8.538805121755117966e+00
2.766741349921655879e-01 2.756183931136622911e-02 7.128406908593647451e-01 2.907272985928423203e+00 8.529741119525000581e-01 3.666943699166156367e-01 8.154180217700995215e+00 3.697063379268827887e-01 -6.505413425741597422e-01 8.330089807017602155e-01 8.713424062291679206e-01 1.543610896889761053e+00 -1.327945352118242539e+01 -9.704740309494809480e+00
2.925663131577870280e-01 2.023223744376690530e-02 6.978564355484457860e-01 2.752597791245192660e+00 8.176625162069911523e-01 1.896519280617777747e-01 7.777173028751866113e+00 2.481744108768921819e-01 1.824216785858549628e+00 1.089791983095535599e+00 -4.986071136788039482e-01 1.075253937267027116e+00 -1.095375236893135451e+01 -7.379039157243735936e+00
2.657376866532548676e-01 3.992812058783924006e-02 8.360577977454960452e-01 2.689882275763912922e+00 7.980116415936954199e-01 2.099563174204287508e-01 7.906698816928864559e+00 1.976632297540064087e-01 1.147948851710637541e+00 5.949247178754362153e-01 1.229572483812528816e+00 1.616460663777058882e+00 -1.139295789428203420e+01 -7.818244682594415629e+00
2.719265736021841962e-01 4.840521220740062747e-02 6.983478515997130209e-01 3.007668858694269254e+00 9.833459787307757827e-01 4.557281881368334675e-01 7.713253309071982144e+00 1.821917683955192047e-01 1.974468003447176656e+00 6.678008357903735259e-01 4.866875489918029984e-01 1.189882440747064285e+00 -1.105262168980740256e+01 -7.477908478119787539e+00
2.963270603090647493e-01 2.348564632104157418e-02 9.454225401658645778e-01 2.214076142961942217e+00 7.293950934141470999e-01 3.078619813238239744e-01 8.124184826187816455e+00 2.374800090559290311e-01 2.101558815121208568e+00 9.725654023686258753e-01 -9.294785798087641382e-01 7.825071404260248720e-01 -1.063563414751267544e+01 -7.060920935825058642e+00
2.744497524726976501e-01 2.873686302656255909e-02 7.689715025233812007e-01 2.734301627626551934e+00 8.310905695254808823e-01 2.934127452162234029e-01 7.682150299897531731e+00 1.395183943192179754e-01 2.654925705567751315e+00 2.081727826998892361e+00 -1.833248196346726200e+00 1.685962003013356414e+00 -1.077188849993977016e+01 -7.197175288252154246e+00
2.519810562788792341e-01 5.624305714233108350e-02 7.990350166647215424e-01 2.906616343961993643e+00 8.752132241182120076e-01 1.857458763275976477e-01 7.726379363884905871e+00 1.929326636216091018e-01 1.904209073949808761e+00 1.786396298097500335e+00 -1.659519941770732920e+00 1.278985737083385477e+00 -1.232971049849751921e+01 -8.754997286809903301e+00
2.389067311564896934e-01 5.764192721631302557e-02 8.275044698031057688e-01 2.948653290392267756e+00 9.128377392121744816e-01 2.766479601055555904e-01 7.937348681846080112e+00 3.879408349440671699e-01 -2.126431832120593057e+00 7.904990879021847050e-01 1.113820427666047053e+00 7.059896472655413646e-01 -1.137077450195506856e+01 -7.796061290267449984e+00
2.388673336663661162e-01 7.744828439285622590e-02 6.947665755299829993e-01 3.288636897264492376e+00 1.050531248549691821e+00 1.926657139147727182e-01 7.850047511438702941e+00 5.329322772352469428e-01 -2.029584693913877302e-01 9.330220786966094693e-01 4.609111400525947033e-01 5.434176769251974903e-02 -1.153221072751897225e+01 -7.957497515831352786e+00
2.892634304919366461e-01 3.896324517343067312e-02 7.541296526644494236e-01 2.647608052363141340e+00 9.422018054555818534e-01 3.705155155108898479e-01 7.960813912738723630e+00 1.455119108584277399e-01 2.434949985174093889e+00 6.127074819981341847e-01 8.652398458504517720e-02 1.672266700625866021e+00 -1.217034700244784773e+01 -8.595633790760230042e+00
2.712267636116456049e-01 4.471234831196681248e-02 9.070437628437120203e-01 2.434482395212327788e+00 8.362882384327319230e-01 1.298486864123717943e-01 7.852504441466849450e+00 1.022389270699894936e-01 2.585866049855845006e+00 1.400221794861153946e+00 -4.712978317192852984e-01 1.034133191009941832e+00 -9.334570621861431050e+00 -5.759857410173816028e+00
2.662890792373686089e-01 5.238577496772964248e-02 9.555423870677707265e-01 2.422213013566248296e+00 8.227981245955900969e-01 8.054843469255057453e-02 7.842932506506437917e+00 2.261503672398443854e-01 1.933672058705782071e+00 7.935317080712964710e-01 2.858979292337648914e-01 4.086598820849740576e-01 -9.546171117033722453e+00 -5.971457905346104766e+00
2.265248361702791036e-01 4.694267316857997363e-02 7.316554654221314458e-01 3.195494399141370234e+00 9.845967821416234944e-01 1.407027976171115746e-01 8.047724205138791831e+00 1.891908292037811634e-01 1.622620446145962347e+00 1.207584723619107514e+00 -2.842446463576902005e-01 4.086309760286339632e-01 -1.185318282477313545e+01 -8.278469613085517764e+00
2.610060407812963001e-01 4.141761805521437800e-02 9.520157945314532411e-01 2.381752342817789803e+00 8.371864076299116997e-01 1.030663620225927835e-01 7.920209287416658306e+00 3.687467370266546141e-01 1.222000646925671674e-01 7.494093631510541087e-01 9.222156131706080728e-01 5.180715203119683476e-01 -1.049826849263263284e+01 -6.923555280945014268e+00
2.633380881346255586e-01 4.013331575422023761e-02 5.517056217023929010e-01 3.395731490881855663e+00 1.023863444430956449e+00 6.856460341012837745e-03 7.854331570631761572e+00 1.883567078682046869e-01 2.010310535606855353e+00 1.017065250340842830e+00 6.038521851473355184e-02 5.977303589700131425e-01 -1.246231476752249989e+01 -8.887601555834883982e+00
2.615051910004935198e-01 4.060882292390346343e-02 7.000379601058547285e-01 3.051336422070039411e+00 9.625934136509883832e-01 3.421340702964353886e-01 8.170188801801446132e+00 5.863765426111342549e-01 -3.091345903672380047e+00 1.011372579620428702e+00 7.149597518303796306e-01 6.584845469440714361e-01 -1.144585475678154296e+01 -7.871141545093926162e+00
2.556637112536901402e-01 7.644968186117663544e-02 9.430969910931379374e-01 2.625369775297051511e+00 9.297670298568305736e-01 3.424836850746694195e-01 7.942115500078171131e+00 2.441388274187552554e-01 1.860663748845013288e+00 8.058212184722846061e-01 1.922086608619810733e-01 2.490160908710481458e-01 -1.358500384833725150e+01 -1.001029063664963203e+01
3.115436981992990018e-01 1.786212493629584647e-02 8.516609151428635727e-01 2.236808998036694973e+00 7.860285568197603601e-01 3.918716689001707776e-01 8.022043588487797194e+00 2.082951159033550326e-01 1.861216207379801979e+00 7.010924686720079180e-01 5.469164158839170398e-01 1.084547043712715819e+00 -1.138965305091466718e+01 -7.814939839227053930e+00
2.966667552603783897e-01 1.566142484870906848e-02 8.883184290429366747e-01 2.280435684593459467e+00 7.476466729337227779e-01 4.326642543687956310e-01 7.820552559778275459e+00 3.262384725789670981e-01 1.487564109289658987e+00 3.844738908730533922e-01 3.486479790577874383e-01 1.247791791632756109e+00 -1.089270763293100686e+01 -7.317994421243387393e+00
2.789077769163223475e-01 3.763202991688752858e-02 8.015634078649008787e-01 2.613371240561665143e+00 8.391510093580845098e-01 1.883216503540872111e-01 8.000863093389163794e+00 4.798467869256848317e-01 -1.142597258893900403e+00 7.671031062138666812e-01 9.864896950548605048e-01 1.034798073430030163e+00 -1.071723632895859168e+01 -7.142523117270977551e+00
2.366652018935684609e-01 6.143582465162048672e-02 7.871846755930720363e-01 3.017733812956530315e+00 9.428432509963464714e-01 1.258793807623702632e-01 7.878679730718788576e+00 7.649128684048989157e-01 -2.561331084070431530e+00 8.664337109717115126e-01 7.170066468215097188e-01 6.079526226582041559e-01 -1.169526602369325019e+01 -8.120552812005634280e+00
3.102558704411588764e-01 3.390591497296893686e-02 7.615170585874067033e-01 2.532864417670962709e+00 8.169470362228592464e-01 2.615115444687629576e-01 7.714560636914876923e+00 2.427417923118042609e-01 1.854394520986623718e+00 8.359134434854222917e-01 -7.999663000720280692e-01 1.277290872581722248e+00 -1.226208296016333321e+01 -8.687369748475717302e+00
3.170746930092159799e-01 2.484936908209245746e-02 8.010750842054434884e-01 2.344975071213116991e+00 8.316382819993404230e-01 3.668929778687826104e-01 8.266583719991572821e+00 3.007809865526684945e-01 1.277220572706539770e+00 8.805182176283254947e-01 7.788141486847610651e-02 7.192116946031561486e-01 -9.457756938972131877e+00 -5.883043727284513302e+00
2.657429673100598078e-01 4.267266919524254076e-02 7.348795700695315292e-01 2.919133597521418544e+00 9.446568353930877571e-01 3.461440192558147277e-01 8.186866676010904342e+00 6.860505869370117082e-01 -2.304123143021153730e+00 9.390463749893696033e-01 5.971261597432340196e-01 2.564122658350149742e-01 -1.102227955312790897e+01 -7.447566341440293058e+00
2.749786932064713918e-01 2.930658063432552835e-02 5.812392908080445952e-01 3.221204908042286874e+00 9.657509496621852207e-01 9.170281615164416200e-02 8.121651835847989886e+00 9.495033290937620052e-01 -2.273311888117745205e+00 6.573428060023855934e-01 1.296611556578643132e+00 2.161229604865491094e-01 -1.023287618533346688e+01 -6.658162973645848304e+00
2.621493745558973187e-01 6.040277413098887882e-02 7.963466014995217446e-01 2.836022801637276380e+00 9.666766240922598508e-01 4.558357557421184314e-01 7.913360464924700466e+00 4.249942764912084670e-01 -6.140009735090519172e-01 7.614012514927246400e-01 1.070385510892258196e+00 4.011309431749423560e-01 -1.474312529608151578e+01 -1.116841208439389987e+01
2.941412548089681334e-01 1.909260124752907434e-02 6.895701837943506440e-01 2.805383048325023942e+00 8.990114422523642901e-01 4.420900397587209651e-01 8.135720827161641466e+00 1.366637747435985872e-01 2.249797875296582816e+00 1.465139294278565707e+00 -4.293079371467705130e-01 1.196828647756449815e+00 -1.019529521143537920e+01 -6.620581999747765067e+00
2.315307755477932494e-01 6.660887361624615033e-02 8.544244349528392624e-01 2.951393392954635431e+00 9.791702927779435406e-01 3.618652570369232935e-01 7.916057214318944268e+00 3.713343834786311248e-01 -9.754828294155508672e-01 6.882832773716804908e-01 8.877739308549026376e-01 7.503409499771964697e-01 -1.281840314181566498e+01 -9.243689930128052623e+00
2.705678351734238651e-01 5.949815824873756070e-02 8.454375780332896717e-01 2.621991058020905818e+00 8.945635644485862015e-01 2.456534367705330846e-01 7.602736224128820552e+00 2.486440502675772990e-01 1.995536853949634093e+00 6.086242466215914249e-01 -3.301598209993681365e-01 1.212655596897106669e+00 -1.028194262036133466e+01 -6.707229408673722304e+00
2.216373484719246501e-01 7.394091695886761961e-02 7.552570426568991913e-01 3.380126189080726817e+00 1.034791356670972107e+00 4.439570767703379106e-01 8.004130569280079044e+00 3.164392597989635902e-01 6.433410331347033662e-03 9.422190945403521312e-01 6.069896932112959220e-01 2.765484725620148687e-02 -1.386728278780307022e+01 -1.029256957611545431e+01
2.996522640825036721e-01 2.230444484616228920e-02 8.888322336686758085e-01 2.286661812735393262e+00 7.623749033553358645e-01 3.966976370773209748e-01 7.820583780740156143e+00 1.497107375259787432e-01 2.175535069049256087e+00 1.553355943383728288e+00 -1.109135148260115500e+00 1.790349409675276116e+00 -1.050835385078942608e+01 -6.933640639101811942e+00
2.416339189896863637e-01 5.856095997302550316e-02 6.561588384642456084e-01 3.276159497934933107e+00 1.048889580233388408e+00 8.345837034292818979e-02 7.991606164353621367e+00 7.338087312352001845e-01 -2.491611327114529040e+00 7.159533823709631761e-01 1.203494887480076159e+00 6.319112365430923361e-02 -1.056486541472649776e+01 -6.990152203038878298e+00
2.724698603372709416e-01 2.264021301079335163e-02 6.888478190220986841e-01 2.872212263507335717e+00 9.538257504774426687e-01 2.626590227796025134e-01 8.156158525877479804e+00 1.765912057195198059e-01 2.150312253864377077e+00 1.069926048081350167e+00 -2.374650273870662076e-01 8.648564788304018425e-01 -1.124269242378561273e+01 -7.667979212098000374e+00
2.596723728727527991e-01 5.903743753324007526e-02 7.878517751058906615e-01 2.932290365655987774e+00 8.895778131021492285e-01 3.745143491982046990e-01 7.693685419585878371e+00 1.028506904750621231e-01 3.025328565836009176e+00 1.935990394616609933e+00 -1.886426719184083112e+00 1.540128111659965437e+00 -1.026143764442105066e+01 -6.686724432733433865e+00
2.942536799093519173e-01 1.615958184970725520e-02 7.607514625166644784e-01 2.553975696959159158e+00 8.194148726930264859e-01 3.294350997042578832e-01 7.947729316525747656e+00 3.471868233866874931e-01 2.279991359825590536e-01 5.075173864843804949e-01 1.386886628272554489e+00 1.665486096544225969e+00 -1.101729013514047040e+01 -7.442576923452855375e+00
2.533501794990539180e-01 3.914722466047656363e-02 7.815362860102218479e-01 2.779656082712422815e+00 9.330732385125031225e-01 1.100046112099659634e-01 8.160230475288710039e+00 6.153791891585473905e-01 -1.849301021060090200e+00 8.452029424461446894e-01 7.589276465649019698e-01 1.858021685135793355e-01 -1.013667476973992621e+01 -6.561961558052306742e+00
2.326019337118824803e-01 5.649651324876921871e-02 7.116954988075587796e-01 3.141970133359475170e+00 1.022603779055951012e+00 7.496609218026417665e-03 7.882276273514198905e+00 4.418490787367037598e-01 -2.829944573472076286e-01 8.061608086592535471e-01 9.198321134737934557e-01 9.811095126984170633e-02 -1.367110626245211336e+01 -1.009639305076450100e+01
2.716973521573883832e-01 5.054080644352204610e-02 6.589742974360159877e-01 3.155457359580982057e+00 1.023921584540721241e+00 4.706531219956973100e-01 7.938087694501689384e+00 4.429901822777999598e-01 6.574369446296408626e-01 6.719645767855269014e-01 8.184175706614036372e-01 3.656138916110216464e-01 -1.057414028700851105e+01 -6.999427075320894254e+00
2.635177711878661233e-01 4.780245829651545014e-02 7.802451636880866070e-01 2.817509162506280695e+00 9.397200286426532490e-01 3.902768661020077356e-01 7.861436098859392096e+00 3.801112483496504879e-01 1.640875457759300993e+00 7.869587471184935623e-01 -3.580388616031271454e-02 1.677776492861151603e-01 -1.415128261239610907e+01 -1.057656940070849494e+01
2.494076322685075398e-01 6.134457889352146198e-02 6.296142310487015115e-01 3.406637422771219725e+00 1.096679132725959738e+00 3.042668749953799656e-01 8.040031023653572362e+00 1.161432923331293665e-01 2.516434700598431995e+00 1.122005165939411242e+00 -2.679499891525196631e-01 7.439149840765466593e-01 -1.111503340391195138e+01 -7.540320192224338136e+00
3.109173653666429948e-01 1.110577473208903751e-02 7.454165506462513413e-01 2.472738319085478143e+00 7.428107133890173852e-01 1.129999058423591385e-01 7.994210497535858551e+00 2.324300334396749435e-01 1.971414054381081193e+00 5.280232427735187528e-01 -1.828923448752464154e-01 1.783930948116226878e+00 -1.146380104539873912e+01 -7.889087833711124986e+00
1.955636304997020181e-01 8.791505865151767740e-02 9.582642363539826125e-01 3.137953146962790374e+00 9.963645316821414522e-01 1.972034659414874658e-01 7.811191641562768240e+00 3.730247209902239902e-01 -1.627513455473005521e+00 8.541480083860530925e-01 9.072622471384121923e-01 5.401652373916858707e-01 -1.084367969020991040e+01 -7.268966478522295382e+00
2.782800576791549796e-01 5.032896346482917255e-02 8.859923115019376905e-01 2.503975579596990464e+00 8.252002989030413627e-01 2.819124135706724821e-01 7.691394581502236427e+00 5.566101408585382160e-01 3.251677268589006076e-01 2.681683899053579623e-01 1.712336088296383174e+00 6.876974523716976595e-01 -1.212236127531078012e+01 -8.547648063623160652e+00
3.233390051209863447e-01 2.654247207939847142e-02 6.883460259484210919e-01 2.570787059884582781e+00 9.001297482197219146e-01 2.165525574391531372e-01 8.266764280037078194e+00 4.011993445899335597e-01 1.334971050551773786e+00 7.024469116115277245e-01 1.204862356463127782e-01 4.061821438496180381e-01 -1.234795195173253290e+01 -8.773238740044918771e+00
2.236433987836953796e-01 7.626670653327154159e-02 8.214424027778512993e-01 3.062272613754256412e+00 1.006138316710117664e+00 1.167285445857263460e-01 7.825043906260397364e+00 1.190846269419099102e-01 1.214662255353503362e+00 6.629880570138082518e-01 1.017443332391128941e+00 1.187154096583513452e+00 -1.165451326329552728e+01 -8.079800051607913147e+00
2.286545492496437904e-01 7.561247890261410531e-02 6.922521757308075507e-01 3.476529411179726914e+00 1.061025105823417247e+00 4.647695292964424407e-01 7.792957913503453682e+00 1.233896062169170804e-01 7.401363912488934105e-01 8.997001894826484047e-01 6.484454913379158469e-01 1.767162329041159108e+00 -1.089002796583952204e+01 -7.315314754151909682e+00
