# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_bins: 50
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - a1_IA: 0.1446
#             #       - eta1_IA: 2.21
#             #       - beta_IA: 0.0
#             #       - a2_IA: 1.0
#             #       - eta2_IA: 0.0
#             #       - b1_IA: 1.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: 0.02268
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: 0.97
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - a2_IA: [-5.0,5.0]
#            #       - eta2_IA: [-5.0,5.0]
#            #       - b1_IA: [0.0,2.0]
#         ##############################################################
#              Omega_m          h          log10As          a1_IA          eta1_IA          a2_IA          eta2_IA          b1_IA        log_w   log_l
3.044931173405223124e-01 6.837179608173927781e-01 3.069958373652642791e+00 1.250245750289664670e-01 2.344447312702468977e+00 1.129189881721344157e+00 -3.099813046741726197e-01 1.147406064719663110e+00 -9.547540599762669444e+00 -3.779613286948972917e+00
3.028129317082703942e-01 6.877856532588060290e-01 3.058411396049116604e+00 1.368170026011918949e-01 1.903393162281767026e+00 9.284837696858074807e-01 3.752295750881824432e-01 1.192809591327427476e+00 -9.106231094775679935e+00 -3.338303781961984740e+00
3.086640644102270903e-01 6.705432242282554078e-01 3.107118661082592048e+00 1.240336860851334322e-01 1.931833610911372290e+00 9.851473205946881251e-01 2.115077143496657541e-01 1.515157961735656311e+00 -9.181615048610765939e+00 -3.413687735797072076e+00
3.041663503106680211e-01 6.769098808798317268e-01 3.108352800275157257e+00 1.812220632323775504e-01 1.571627442940457087e+00 9.163808506419002242e-01 3.771383163185282328e-01 8.890595328426575961e-01 -9.197957471415854513e+00 -3.430030158602157542e+00
3.052959074421214836e-01 6.802802124791821337e-01 3.085279205617828868e+00 1.108935740932377456e-01 2.790184044674743014e+00 1.066017056536823659e+00 -1.986181721540098977e-01 1.220772751311115734e+00 -9.002829554406737600e+00 -3.234902241593037076e+00
3.172843447149627516e-01 6.731308447075928791e-01 3.026079607104322555e+00 1.186367986840082267e-01 2.773439164886490005e+00 1.162546989172356326e+00 -5.377695248961158470e-01 1.106702506396743946e+00 -9.607250287867785232e+00 -3.839322975054086040e+00
3.178856094371843577e-01 6.764108403927991953e-01 2.997165016957186623e+00 1.892336880698959334e-01 1.873286741370623787e+00 9.789167024329659128e-01 -4.322712943708673095e-03 6.844785600384779567e-01 -9.212718746329166208e+00 -3.444791433515467460e+00
3.158867182091998904e-01 6.815794868839897269e-01 2.985302879027403655e+00 1.938080322755633134e-01 1.800207908427555736e+00 9.829405293572683888e-01 2.672776324848324947e-02 6.815450698665925788e-01 -8.915418551901794331e+00 -3.147491239088096471e+00
3.064930393141035436e-01 6.809331030784595562e-01 3.068814228759052298e+00 1.535389992565701078e-01 2.093003770151105059e+00 9.001220513309480253e-01 2.116279417098274607e-01 1.049245616571297557e+00 -9.383362483931946940e+00 -3.615435171118251745e+00
3.098186192463108779e-01 6.780793269423620595e-01 3.059397487097959001e+00 1.247673429938451761e-01 2.743145197249376110e+00 1.127261295055462575e+00 -5.579294756588781823e-01 1.113118177031798384e+00 -9.197439704232415636e+00 -3.429512391418715556e+00
3.018412686045776616e-01 6.880479630853119088e-01 3.063994660164688799e+00 1.566606351452195511e-01 1.680396450477948278e+00 9.850214811411603932e-01 2.081375945131771488e-01 1.059805282049966157e+00 -9.260537192530357231e+00 -3.492609879716660704e+00
3.102994908719225453e-01 6.763373627123990817e-01 3.061522292838234627e+00 1.097002439722700728e-01 2.408036355954634722e+00 1.012880693215899797e+00 1.470679954265872169e-01 1.321400793215667502e+00 -9.578042631636733972e+00 -3.810115318823037001e+00
3.131984763694352081e-01 6.726413101543819995e-01 3.051767447180718573e+00 1.820915835726735210e-01 1.553728445731005436e+00 8.569335653231835437e-01 4.757855159692194746e-01 9.442526323371924768e-01 -9.003039378110479163e+00 -3.235112065296782191e+00
3.010132805970097136e-01 6.953814663084570968e-01 3.034450100821312279e+00 1.690176895428301407e-01 1.792249159653099611e+00 9.485113689343469545e-01 2.373879242726806282e-01 7.998049490047915988e-01 -9.146163568618369766e+00 -3.378236255804675015e+00
3.126015924609192309e-01 6.812340000005658869e-01 3.017983747174575626e+00 1.419242459945699864e-01 2.172887195824603879e+00 1.020698914232083254e+00 -1.519262978283162369e-01 1.076244971387161353e+00 -9.308172251781428486e+00 -3.540244938967732846e+00
3.146803163023834671e-01 6.660855937451113373e-01 3.080685357036935024e+00 1.592717290324703328e-01 2.034576205154530193e+00 1.050842273223880241e+00 -1.021546939750894722e-01 9.530108442841911387e-01 -9.156523503551255772e+00 -3.388596190737557023e+00
3.025576030932681793e-01 6.882652369757282784e-01 3.061315348316336227e+00 1.346092485587799814e-01 2.243100007405397278e+00 9.775355171305175617e-01 3.786818227872768006e-02 1.150970187878917583e+00 -9.485041351348364458e+00 -3.717114038534669707e+00
3.085719845321171495e-01 6.726235323062861315e-01 3.094872193211660072e+00 1.345690425183523331e-01 2.422193976633310264e+00 1.039840905330282617e+00 -2.086181627267809091e-01 1.119427785328089175e+00 -9.420589454551681285e+00 -3.652662141737980761e+00
3.143184200588080568e-01 6.926025737124337223e-01 2.942012273387998533e+00 1.763156552056868165e-01 2.100319490642430509e+00 9.997563490157057586e-01 -1.536604241004351223e-01 7.053115321728498088e-01 -9.411746677784400106e+00 -3.643819364970703134e+00
3.164506246198768302e-01 6.736266054475911202e-01 3.026015547292288943e+00 1.202365968191685397e-01 2.742758328536738510e+00 1.067792460703477886e+00 -2.395076419967150372e-01 1.032960052242293703e+00 -9.246925056610429294e+00 -3.478997743796732323e+00
3.045443083746313118e-01 6.856288324367419973e-01 3.059156038327093263e+00 1.669330273545686083e-01 2.127106047142445888e+00 1.039982087115091325e+00 -6.862323056362029661e-02 7.383695901940074968e-01 -8.914126772342441996e+00 -3.146199459528742803e+00
3.142149161497885812e-01 6.651193222751043965e-01 3.090006292682973665e+00 1.335259746879335907e-01 2.008233604663061556e+00 1.001764477771774686e+00 1.534174875204374899e-01 1.251481780915788766e+00 -9.289689468823731033e+00 -3.521762156010033618e+00
3.071892287129679433e-01 6.876724457398526447e-01 3.022747722303883666e+00 1.503740373572171052e-01 1.878473410602535587e+00 1.003876611319815204e+00 1.690620136961289433e-01 1.002247943293015586e+00 -8.951600926213153286e+00 -3.183673613399454094e+00
3.022362939038612528e-01 6.801762349711808486e-01 3.104847492086237448e+00 1.626211288892074336e-01 1.637052929583918015e+00 8.679538086671678698e-01 5.090079488879872827e-01 1.066154152029203495e+00 -9.685710988287439704e+00 -3.917783675473744065e+00
3.089441859510335120e-01 6.675103959050894264e-01 3.121532143035718132e+00 1.214683170573547244e-01 2.414801708866858299e+00 1.130254690176396792e+00 -3.211588792778989898e-01 1.248339763965135463e+00 -9.625292778647391856e+00 -3.857365465833696216e+00
3.055717602763873275e-01 6.745525787758958058e-01 3.113741915568642327e+00 1.340050233115999134e-01 2.365139310471695566e+00 9.882567340127721423e-01 7.829583885983115721e-02 1.101791556460732791e+00 -9.606685499450520638e+00 -3.838758186636825886e+00
3.078119664108315834e-01 6.758991700859833252e-01 3.083399205033546142e+00 1.501199122028840094e-01 1.941802417085622956e+00 8.897300338478819626e-01 2.963352973224999687e-01 1.137771522713117101e+00 -9.522000642602385767e+00 -3.754073329788687907e+00
3.034254038058401548e-01 6.792000333942660451e-01 3.104248206093969564e+00 1.616375520120580944e-01 2.006063949271769786e+00 1.017838717525560988e+00 6.311403176623109346e-02 8.812337264389435987e-01 -9.624790944593009101e+00 -3.856863631779308577e+00
3.133052348824810762e-01 6.692593138359200777e-01 3.075974992470733582e+00 1.460957188380076488e-01 2.168940156955744492e+00 9.673682795891771491e-01 -4.721471831626011806e-02 1.136748059901287355e+00 -9.522449294871471182e+00 -3.754521982057771101e+00
3.067484337770204350e-01 6.671374267578646933e-01 3.134191825156403155e+00 1.851492329062800479e-01 1.269078876913521725e+00 9.149952958794083102e-01 4.650284481188746710e-01 9.653859604114365389e-01 -9.466085076642457352e+00 -3.698157763828758604e+00
3.169876966619826764e-01 6.828234291566303016e-01 2.975600531655226089e+00 1.711911050153425151e-01 2.318328861137266550e+00 9.654816161698631660e-01 -1.328858601754863145e-01 7.426967481555122319e-01 -9.046935346703008918e+00 -3.279008033889309282e+00
3.051682668020085365e-01 6.793496979459222596e-01 3.090001296053491053e+00 1.356783945181181394e-01 2.093912561638148873e+00 9.655253605720837129e-01 1.227172823452340467e-01 1.144325456815818765e+00 -9.624031748451720603e+00 -3.856104435638024963e+00
3.104637595074133394e-01 6.680986956763756979e-01 3.103761738319275931e+00 1.069840668056629696e-01 2.475407201631921517e+00 1.033320907447280668e+00 -2.008657337967623135e-02 1.455412622839603154e+00 -9.025591221529573716e+00 -3.257663908715874523e+00
3.138388111708594330e-01 6.705268320109949443e-01 3.063232111666142732e+00 1.168653856165091653e-01 2.425776792916925828e+00 1.098922877337802362e+00 -1.397888907828104266e-01 1.226195327713563543e+00 -9.412511700976594398e+00 -3.644584388162899202e+00
3.185524926811059143e-01 6.806996588847813445e-01 2.968261013102545753e+00 1.645513951630075411e-01 2.015463093134396644e+00 9.425970296269259308e-01 5.748336181422075697e-02 8.533018338522013746e-01 -9.851313554052246957e+00 -4.083386241238548209e+00
3.096897588327033324e-01 6.771763043128753434e-01 3.060065673518033158e+00 1.083830747986826992e-01 2.447153636470714488e+00 9.843147907600080515e-01 1.182192155630659158e-01 1.384704195399268478e+00 -9.368448775803578599e+00 -3.600521462989880739e+00
3.027966317211851499e-01 6.887785385523581549e-01 3.055260804521237716e+00 1.378245825439430305e-01 1.853492854757307740e+00 9.378428618089094115e-01 2.622634746503251790e-01 1.271317217744070360e+00 -9.334820745359678540e+00 -3.566893432545984677e+00
3.057061096000829870e-01 6.809617149355202681e-01 3.073747044433954301e+00 1.282356758142526587e-01 2.516842964111610570e+00 1.008444732722556303e+00 -7.972503810991238282e-02 1.082456091419562227e+00 -9.438675911881702518e+00 -3.670748599068007323e+00
3.015028743295707359e-01 6.908036425248476053e-01 3.060328264978219082e+00 1.262693384948931907e-01 2.356619604281558367e+00 9.881687339586386898e-01 1.035010496162822591e-01 1.162496955544072730e+00 -8.831824261337317239e+00 -3.063896948523621155e+00
3.163696793572539079e-01 6.869120158956661948e-01 2.953217733385550048e+00 1.529696883056725909e-01 2.335464758032862242e+00 9.943010467035495736e-01 -1.170125740564866845e-01 8.359290576603428669e-01 -9.095462522448883647e+00 -3.327535209635185343e+00
3.032699658579002810e-01 6.892570784313152288e-01 3.053270117740731315e+00 1.249828895815259244e-01 2.506876860640801397e+00 1.040585488720470408e+00 -2.126353034077235193e-01 1.146922274028069122e+00 -8.830712413746361733e+00 -3.062785100932661653e+00
3.051034492756832806e-01 6.743665376558081181e-01 3.111923879452711983e+00 1.662173102684079140e-01 1.427180793471927167e+00 9.577023742103047965e-01 3.748698649404493821e-01 1.095967027155601237e+00 -9.290044815264387523e+00 -2.903340698589204738e+00
3.191846311658030344e-01 6.784681147925950562e-01 2.978524598189348893e+00 1.272327497097087701e-01 2.630120632567307659e+00 1.083180908498855288e+00 -3.462688113924787814e-01 1.049174647840191987e+00 -9.363127493887603237e+00 -2.976423377212419563e+00
3.125522929205759026e-01 6.737760566734165568e-01 3.061183863348571954e+00 1.214845595379134835e-01 2.826631781394539189e+00 1.097843125738511283e+00 -4.355747034469690249e-01 1.092811729764457951e+00 -9.289713414757009957e+00 -2.903009298081823619e+00
3.069798307355519063e-01 6.766546831466151435e-01 3.087406796698098255e+00 1.170654866455382859e-01 2.333527488664279836e+00 1.047113822144246420e+00 -7.015034860053503962e-03 1.417796770545339591e+00 -9.993271900667579644e+00 -3.606567783992398191e+00
3.130668568748476432e-01 6.752041084402633508e-01 3.049117801784941406e+00 1.140251671150647184e-01 2.564165529646916575e+00 1.076489347789587825e+00 -2.394477301047670537e-01 1.248130596498865152e+00 -9.577868224608039327e+00 -3.191164107932854765e+00
3.068822675216333340e-01 6.717729596169608186e-01 3.108154673506788868e+00 1.476437481193224599e-01 1.602244482318400109e+00 9.219340713590185032e-01 4.127944081245189523e-01 1.226668612790738244e+00 -9.324331667858771766e+00 -2.937627551183588537e+00
3.101440464598540503e-01 6.676836885381686182e-01 3.102973531950115493e+00 1.508187236114082452e-01 1.522947727484888603e+00 9.411065011528743085e-01 4.202849822490692944e-01 1.206597680643978432e+00 -9.484558492560381637e+00 -3.097854375885200628e+00
3.073895846320935932e-01 6.787446002443699999e-01 3.068908370328803592e+00 1.430194496925709657e-01 1.586591680536059812e+00 9.074310970522914133e-01 4.671605719400009349e-01 1.345474245090707566e+00 -9.136967760618645684e+00 -2.750263643943462899e+00
3.073978198753312685e-01 6.809029732030779103e-01 3.061801945291570348e+00 1.130625653083061621e-01 2.458779778047706088e+00 1.020960602996194844e+00 9.994967125693499099e-02 1.255815097434130667e+00 -9.333689024248386090e+00 -2.946984907573201529e+00
3.076697795850004136e-01 6.919460891200799324e-01 3.003167136292315575e+00 1.352645050500367319e-01 2.650542872329950228e+00 1.011813286419451785e+00 -2.033118179207420440e-01 9.284815617908122043e-01 -9.248528638763787058e+00 -2.861824522088606493e+00
3.034642782950846551e-01 6.907766592654535076e-01 3.036694134480305785e+00 1.787645973852214354e-01 1.698402510158183887e+00 9.169191948043575735e-01 2.970144409180539569e-01 8.531562478441641062e-01 -9.310380033231716368e+00 -2.923675916556532250e+00
3.074509216459268002e-01 6.886491135997503399e-01 3.018333277506430434e+00 1.224563331990582427e-01 2.322328128719877149e+00 1.002527466957936042e+00 3.550826116064342841e-02 1.121051836640909904e+00 -9.185893243453143953e+00 -2.799189126777958947e+00
3.051742886175402569e-01 6.829828177661644295e-01 3.065286998344496361e+00 1.405075714132166809e-01 2.123001252382946902e+00 9.873069280924386959e-01 3.740227196330003778e-02 1.054982662293250550e+00 -9.370352091807916395e+00 -2.983647975132730501e+00
3.021384582206931846e-01 6.895272894145105802e-01 3.061871368914905744e+00 1.142886653410890574e-01 2.375284042748889490e+00 1.074007265906749886e+00 -1.105263853262163920e-01 1.278450377424415585e+00 -9.470431257077414955e+00 -3.083727140402229505e+00
3.020355348209936008e-01 6.863753159734766740e-01 3.075201078749740802e+00 1.276644332986691666e-01 2.290578529931988072e+00 1.021711945229871965e+00 3.820804178030545728e-02 1.171580778975282122e+00 -9.313419019354022055e+00 -2.926714902678837937e+00
3.043045417249462536e-01 6.821300094576011608e-01 3.077330357840015296e+00 1.267366692551146201e-01 1.783548684174088628e+00 9.778282284674144620e-01 2.666373538356827666e-01 1.345293127501256736e+00 -9.296103680249736101e+00 -2.909399563574551539e+00
3.128484268726423601e-01 6.834864238794362556e-01 3.007164452682205891e+00 1.180292091669210564e-01 2.536931112681037881e+00 1.008564079391684132e+00 -7.878247176320485323e-02 1.254155490051645616e+00 -9.528367109967319948e+00 -3.141662993292137607e+00
3.070276865976728220e-01 6.755805405059180924e-01 3.087113138827319414e+00 1.755106483813682061e-01 1.772494963901136700e+00 9.552853325315435740e-01 2.725737791364739593e-01 8.239427832399011109e-01 -9.575141862318282904e+00 -3.188437745643103227e+00
3.179272506233092876e-01 6.764553733454701234e-01 2.996650292384890779e+00 1.465375895123894878e-01 2.265453352875200110e+00 1.003556728024840083e+00 -1.315360980239566047e-01 9.709343094138542796e-01 -9.166316147669725467e+00 -2.779612030994544014e+00
3.113003045034867800e-01 6.761890448912634133e-01 3.052872546630585937e+00 1.237921359451190639e-01 2.287101825164112867e+00 1.098002953725369046e+00 -1.290550376177161951e-01 1.173664894930605218e+00 -9.534524770700059548e+00 -3.147820654024878095e+00
3.091308760220081719e-01 6.753843752918774479e-01 3.080185960416072177e+00 1.068954934768040488e-01 2.779728079153898079e+00 1.106784567913393857e+00 -3.723362634344473676e-01 1.387223722199156795e+00 -9.179099353181783272e+00 -2.792395236506599154e+00
3.167320066968000170e-01 6.712125275812101943e-01 3.034703669421314753e+00 1.692182195657672139e-01 2.065812274452123454e+00 9.738449144202920849e-01 1.630227278769424970e-02 7.874467120612347326e-01 -8.987352452059020891e+00 -2.600648335383838994e+00
3.159078496860038276e-01 6.691353183223701651e-01 3.049896851151455479e+00 1.609486376348332470e-01 1.668536743318060900e+00 9.374922377995442702e-01 2.811019158618242031e-01 1.132697046275554342e+00 -9.590522121474556627e+00 -3.203818004799372066e+00
3.071725144926384932e-01 6.901042344364931580e-01 3.019412125590124063e+00 1.159331350863119781e-01 2.711023208865391609e+00 1.037629206714799857e+00 -1.444056057650655589e-01 1.163340523371791724e+00 -9.565257670671890367e+00 -3.178553553996709802e+00
3.098406994456555652e-01 6.828091098274166049e-01 3.027584418453955095e+00 1.733430990600872690e-01 1.968737346933465915e+00 9.841086312907858513e-01 7.768938990211360363e-02 8.421681443924811106e-01 -9.465603396519931323e+00 -3.078899279844745873e+00
3.007690322793515336e-01 6.855125561213577523e-01 3.090180846924917457e+00 1.323169064246245696e-01 2.201421162666519216e+00 1.028287404920935622e+00 7.970512520952155455e-02 1.059473790535548909e+00 -9.244735755990674875e+00 -2.858031639315489869e+00
3.066602666617567752e-01 6.730646134727050756e-01 3.108136978288901009e+00 1.364869732389850654e-01 1.744746308466378792e+00 9.586504365687353868e-01 2.677390960311312185e-01 1.438043654532826121e+00 -9.412786271783602388e+00 -3.026082155108421379e+00
3.102616048241417790e-01 6.809330866215309586e-01 3.036741270042313534e+00 1.806120321614521629e-01 1.669123802820898561e+00 9.020497362565293997e-01 3.004585472914369504e-01 8.751640904893671635e-01 -9.047425552423668194e+00 -2.660721435748485408e+00
3.162758065141459407e-01 6.704224975630326266e-01 3.045309295025250940e+00 1.344033013483425520e-01 2.336203877748980418e+00 9.934964570628226355e-01 -5.394144641863274359e-02 1.215333868685974483e+00 -9.156870501647404126e+00 -2.770166384972222229e+00
3.152811579909628459e-01 6.811737127613956000e-01 2.996916497078923047e+00 1.485042392363054020e-01 2.342199638208251500e+00 9.382563247995463485e-01 -1.981028188315647753e-02 9.732079685882080167e-01 -9.216085225669743863e+00 -2.829381108994560190e+00
3.121789843546398657e-01 6.779245994834901534e-01 3.030253712922964304e+00 1.897659370398896428e-01 1.608785298875914371e+00 9.052673579210264165e-01 3.210712279140928160e-01 7.794846795966021702e-01 -9.350291496615206199e+00 -2.963587379940023858e+00
3.059973992949137078e-01 6.754743420558605438e-01 3.100267885768213993e+00 1.122046690552327419e-01 1.895975457617583793e+00 9.537128342878897769e-01 3.467682135991712045e-01 1.693274510746185735e+00 -9.466283003681979835e+00 -3.079578887006797938e+00
3.129052440741102448e-01 6.657093710148778154e-01 3.098698436439766724e+00 1.269511078305765039e-01 2.142556040299725240e+00 1.007318749769145150e+00 3.154650108153589372e-02 1.395724141074967228e+00 -9.170462299645762982e+00 -2.783758182970581530e+00
3.034917856334696795e-01 6.751132491668536684e-01 3.124529426335611149e+00 1.511264613595173500e-01 1.746797471598963369e+00 9.722405219328278392e-01 2.279340285224922269e-01 1.211886293425361361e+00 -9.503911748809073856e+00 -3.117207632133891515e+00
3.068656112771118161e-01 6.819000791795073457e-01 3.064381627620038628e+00 1.168464510298869996e-01 2.695402834382446322e+00 1.046895157209189797e+00 -2.692437206430291496e-01 1.218129107386576315e+00 -8.967745049127550772e+00 -2.581040932452363990e+00
3.131022835285804384e-01 6.875958149408502029e-01 2.983235983408014214e+00 1.325114562620193226e-01 2.692393250519930170e+00 1.095658585481956493e+00 -5.071044493566052580e-01 9.689928216906080749e-01 -9.360104008911051210e+00 -2.973399892235870201e+00
3.159199571224031722e-01 6.758062246216074431e-01 3.016916009823011890e+00 1.602607246143232800e-01 1.882087508169012935e+00 9.615890910975357642e-01 9.450185724540904886e-02 1.046925962715943736e+00 -9.179159506704621663e+00 -2.792455390029438878e+00
3.104982729128663022e-01 6.752131927903166631e-01 3.063510806196704017e+00 1.800377887615169925e-01 1.917621784435415755e+00 1.001449264880766243e+00 -9.883419143046623390e-02 7.934937500653380660e-01 -9.513079166949246712e+00 -3.126375050274060818e+00
3.059849597754281114e-01 6.905418854585883004e-01 3.020762529217515535e+00 1.438014018315323383e-01 2.429250916572667229e+00 1.023043792408709685e+00 -1.248795749906079777e-01 9.099073247514168905e-01 -9.264019356502629421e+00 -2.877315239827447524e+00
3.134422649000105365e-01 6.768267093259805467e-01 3.030217598769363807e+00 1.398830337156420356e-01 2.129958033649829829e+00 9.356318202668321149e-01 2.078118111130500267e-01 1.161021711860577454e+00 -9.093495832408166279e+00 -2.706791715732984827e+00
3.041487571015952240e-01 6.823098446611391976e-01 3.078691425650704527e+00 1.504319317316973326e-01 1.779834151146485688e+00 8.908530267707090999e-01 4.380238692894335983e-01 1.165080193349049553e+00 -9.118061465250733022e+00 -2.731357348575548016e+00
3.172948878100082526e-01 6.705600655572558910e-01 3.034265897433745529e+00 1.687720372271641622e-01 2.077861556814015742e+00 9.285691465482006635e-01 1.549111234045206231e-01 8.079443685833569422e-01 -9.497177381839833288e+00 -3.110473265164651835e+00
3.118250231590704580e-01 6.730892808219343104e-01 3.066000488107753164e+00 1.281063860804341203e-01 2.506332632855129638e+00 1.027870463888337582e+00 -2.492554111372502490e-02 1.029747312183710406e+00 -9.312611542990936186e+00 -2.925907426315752513e+00
3.106676552913178457e-01 6.794073268789936337e-01 3.043496930164464320e+00 1.667923265370854224e-01 2.251150749881183799e+00 1.016713094038221854e+00 -1.692298068622308804e-01 7.351969529781412493e-01 -9.136583631515598825e+00 -2.749879514840416928e+00
3.143483094950944579e-01 6.686679377812665415e-01 3.068273896520540056e+00 1.145584971442339395e-01 2.335403794468819960e+00 1.054980390443325255e+00 -5.147522875861199054e-02 1.411580313872179637e+00 -9.284663905001075079e+00 -2.897959788325893626e+00
3.043902833258013696e-01 6.817796366069497349e-01 3.076971122304548167e+00 1.352636704874479179e-01 1.625184764342400889e+00 9.257894788968146216e-01 3.979232920568778198e-01 1.387087237195185008e+00 -9.260046086333176163e+00 -2.873341969657989825e+00
3.097660386166775082e-01 6.812566332832890037e-01 3.033554145706741423e+00 1.869180999413213584e-01 1.715070937494643566e+00 9.067828691390200646e-01 3.047611686600806280e-01 8.149738127745549399e-01 -9.080039942921267482e+00 -2.693335826246086917e+00
3.127877402842372812e-01 6.887498386817744178e-01 2.978089243953081500e+00 1.508075243502213780e-01 2.378018654796941966e+00 1.043774159637969490e+00 -2.861720877926252626e-01 8.981203889538935670e-01 -9.109821763435455466e+00 -2.723117646760270016e+00
3.079565634262689255e-01 6.896090316372720519e-01 3.006666768478535978e+00 1.814817714853447228e-01 1.923044698063276492e+00 9.837952043559106130e-01 -2.107442232181622188e-02 7.577831578220992625e-01 -9.230609548835502665e+00 -2.843905432160316327e+00
3.073914694668247183e-01 6.968262558430983189e-01 2.979714646490984720e+00 1.402083796353803535e-01 2.451633899567491781e+00 1.060864237888004880e+00 -2.373395523113499550e-01 9.057916587662175889e-01 -9.302485399512001152e+00 -2.915781282836817034e+00
3.136869533809067967e-01 6.707907618601699484e-01 3.059668881192148859e+00 1.821469425293242850e-01 1.525678116516423266e+00 8.986548829555918161e-01 3.478539134776710284e-01 9.326114858713161482e-01 -8.980544243471754839e+00 -2.593840126796569834e+00
3.077139415919974974e-01 6.859839814086237109e-01 3.033974659383808614e+00 1.247975402108538745e-01 2.180991101894893092e+00 9.882647805846831446e-01 1.124342147912935630e-01 1.265385370416767463e+00 -9.282082091100939181e+00 -2.895377974425755063e+00
3.060053161954349177e-01 6.955225263650450795e-01 2.995064979714252118e+00 1.688023041181798689e-01 2.108939417154679141e+00 9.908052562937532670e-01 -1.767663172278854944e-02 7.963387952771705525e-01 -9.612624613808613105e+00 -3.225920497133429876e+00
3.105451191290830026e-01 6.722651049488046482e-01 3.081633762732669091e+00 1.119177990555400015e-01 2.260859264924269141e+00 1.044419387092007767e+00 -3.114259579051648075e-02 1.427614828507310918e+00 -9.542434349706979901e+00 -3.155730233031793563e+00
3.094187978787893423e-01 6.668738003246705848e-01 3.114987338373673253e+00 1.894522657837907076e-01 1.419027969939300249e+00 9.187241055508534870e-01 3.730254861179194137e-01 9.439818305481422200e-01 -9.243439703307139155e+00 -2.856735586631955925e+00
3.082601394112016169e-01 6.828600973312812794e-01 3.047650907965713252e+00 1.218317733043683404e-01 2.429497769136977681e+00 1.036708134312990026e+00 -1.630921290504803167e-01 1.213206946921498108e+00 -9.306111655568500396e+00 -2.919407538893319387e+00
3.082388915872784629e-01 6.959849377725602082e-01 2.975413378629907957e+00 1.419081349647557388e-01 2.320691974299253779e+00 9.522004880489385314e-01 1.202087671925049506e-01 9.471772279657351135e-01 -9.602108610320733817e+00 -3.215404493645550588e+00
3.099573977716664763e-01 6.855018606602778508e-01 3.017351575517952966e+00 1.599575584362238345e-01 2.241736547233212917e+00 9.229180990257077610e-01 5.500078242800388040e-02 8.801532590102456588e-01 -9.027743645790117455e+00 -2.641039529114936002e+00
3.076445762050653010e-01 6.928198483603218438e-01 2.994230421558782496e+00 1.789933856127401413e-01 1.964989020863255220e+00 8.859973525206497058e-01 2.776008956366480263e-01 7.386729550950228429e-01 -9.530093942298783816e+00 -3.143389825623601030e+00
3.165734188863690846e-01 6.801466318853424120e-01 2.992390259527843099e+00 1.611057192657820991e-01 2.230824098474569972e+00 9.323639115889506002e-01 6.211610168437875501e-02 8.534443968537335223e-01 -9.183029537890575966e+00 -2.796325421215393181e+00
3.091246425212632598e-01 6.762008673233249612e-01 3.068139731308786367e+00 1.388103703046450477e-01 2.271992419424504916e+00 1.031820594679000891e+00 -1.853908796948555704e-02 9.826593097676554756e-01 -8.972732602054797724e+00 -2.586028485379611830e+00
3.147004749978864480e-01 6.644631672213143769e-01 3.089730471673835410e+00 1.634456425664758683e-01 1.910253663335023333e+00 9.505137703721624476e-01 1.075784002561732677e-01 1.035532113304509449e+00 -9.447673458738876207e+00 -3.060969342063694310e+00
3.100436938261927899e-01 6.763975858523924023e-01 3.061846917882184549e+00 1.523558973276060158e-01 1.873037265947924190e+00 9.482629058232046049e-01 2.557562277237677151e-01 9.772218407260242490e-01 -9.113078902259708514e+00 -2.726374785584523064e+00
