# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - aIA: 0.1446
#             #       - etaIA: 2.21
#             #       - betaIA: 0.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: N(0.02268,0.00038)
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: N(0.97,0.004)
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - aIA: 0.1446
#            #       - etaIA: 2.21
#            #       - betaIA: 0.0
#         ##############################################################
#              Omega_m          Ombh2          h          log10As          ns        log_w   log_l
3.091181227922896735e-01 2.288934624355210695e-02 6.839174941578652911e-01 3.036164823023549175e+00 9.692944583563777305e-01 -9.525490499455660398e+00 -1.850302953361346592e-01
3.086568831763275012e-01 2.220473138876888006e-02 6.808048266566013584e-01 3.039091756533525590e+00 9.679393060013489203e-01 -9.467204361508080979e+00 -1.267441573885557671e-01
3.101074151741765039e-01 2.285443449482886524e-02 6.819529796812000555e-01 3.041029125736219640e+00 9.676184328596298956e-01 -9.526183326555084818e+00 -1.857231224355582744e-01
3.085285897934489929e-01 2.231271282323822602e-02 6.768463372122630606e-01 3.061387936049316139e+00 9.707583592747748291e-01 -9.515800672172282759e+00 -1.753404680527550219e-01
3.087685822497671650e-01 2.263012637220447251e-02 6.807856504877630721e-01 3.046098106575918507e+00 9.717098341045706800e-01 -9.526333250070280201e+00 -1.858730459507550448e-01
3.091099859554167772e-01 2.283986109566031597e-02 6.858499113935938585e-01 3.031736130544810948e+00 9.625572395932290304e-01 -9.629346349125096793e+00 -2.888861450055714708e-01
3.090141039056883421e-01 2.264684679977431794e-02 6.766605439010727752e-01 3.065237260083545578e+00 9.731826577132278722e-01 -9.496888711905352665e+00 -1.564285077858261208e-01
3.089095551213106305e-01 2.271219442957455453e-02 6.829552464630204156e-01 3.037096457495665369e+00 9.712091912000255789e-01 -9.465695203984555661e+00 -1.252349998650293950e-01
3.093685607574763186e-01 2.279450406477927932e-02 6.779544529297844013e-01 3.061557694593798118e+00 9.711594209532600219e-01 -9.515684718600496694e+00 -1.752245144809704558e-01
3.112725370771198818e-01 2.252390465876028328e-02 6.835182780445776540e-01 3.016719231580430094e+00 9.644238450929658590e-01 -9.481960026293272392e+00 -1.414998221737444051e-01
3.093512167489266274e-01 2.251871896638318188e-02 6.769546463277160697e-01 3.062322048563231647e+00 9.690309155323857393e-01 -9.500719636887236419e+00 -1.602594327677108743e-01
3.094381955840775911e-01 2.299172290260381724e-02 6.810163618593511048e-01 3.047782998775138363e+00 9.741699042813056764e-01 -9.444289792803736816e+00 -1.038295886842101889e-01
3.087743596089613796e-01 2.242058447239945670e-02 6.732248889078843446e-01 3.077501820605730298e+00 9.763058804831509230e-01 -9.495003224364143790e+00 -1.545430202446163304e-01
3.096193540921746701e-01 2.316805045267460866e-02 6.871960146484213938e-01 3.023125626591135706e+00 9.693489485496635805e-01 -9.476552697200695263e+00 -1.360924930811670264e-01
3.096962260867781591e-01 2.220217706202004884e-02 6.698060397878010663e-01 3.079247327238764154e+00 9.772404970394606982e-01 -9.709446565399648676e+00 -3.689863612801211890e-01
3.110002498924077652e-01 2.331389234968336138e-02 6.791276574412297151e-01 3.050396263600119617e+00 9.770612878962120496e-01 -9.542595178045427673e+00 -2.021349739258996303e-01
3.109833082603836174e-01 2.277639049539301880e-02 6.849439716347408558e-01 3.017248125141072101e+00 9.659827699433398696e-01 -9.542465937848465529e+00 -2.020057337289397070e-01
3.120722888268262496e-01 2.289337848461112102e-02 6.833309183084698146e-01 3.018512834314605264e+00 9.669949712674976716e-01 -9.519522188388826578e+00 -1.790619842692980079e-01
3.084102174209162328e-01 2.219934283086007556e-02 6.752791626628964483e-01 3.067556210372422321e+00 9.716176800920108825e-01 -9.460899257957642305e+00 -1.204390538381147624e-01
3.114715756638025690e-01 2.286992558240214315e-02 6.763202289216870833e-01 3.054773760241233482e+00 9.714692722728967000e-01 -9.506278459585921325e+00 -1.658182554663936437e-01
3.097323268668070728e-01 2.320534891400556285e-02 6.779833933946350921e-01 3.066719009683479769e+00 9.763760488607968746e-01 -9.762482469289349041e+00 -4.220222651698239402e-01
3.079797299534846045e-01 2.282210635039004509e-02 6.809205782289891040e-01 3.055917196668620495e+00 9.738434405389297943e-01 -9.508757272895774548e+00 -1.682970687762464779e-01
3.098661338941171017e-01 2.310145426522983853e-02 6.766256383726455548e-01 3.069381472585182458e+00 9.769678420799543517e-01 -9.755020446970551262e+00 -4.145602428510257176e-01
3.116689867623176902e-01 2.273127475161393699e-02 6.790771458580182607e-01 3.035369652701387366e+00 9.713949847472914678e-01 -9.470739822243253059e+00 -1.302796181237261264e-01
3.118438641416428347e-01 2.241945502571670093e-02 6.782021679517330481e-01 3.030163543287120120e+00 9.707755681935896774e-01 -9.487797894219564654e+00 -1.473376901000394146e-01
3.101880259249490956e-01 2.267822418890896169e-02 6.753583349164136163e-01 3.066635068990215984e+00 9.711263397837515132e-01 -9.512175798919493275e+00 -1.717155947999680632e-01
3.109747522561325805e-01 2.268147920677203791e-02 6.842913369737781970e-01 3.018656937619665914e+00 9.653913477237197061e-01 -9.499879353114970115e+00 -1.594191489954440155e-01
3.082336901835254772e-01 2.283230933308409705e-02 6.799116595857587209e-01 3.062573320495985740e+00 9.713374930493450243e-01 -9.481111921026595724e+00 -1.406517169070678475e-01
3.107832087883030669e-01 2.279112969226139082e-02 6.800832210642433484e-01 3.044028414867510524e+00 9.669321630152342140e-01 -9.520390900413445934e+00 -1.799306962939177523e-01
3.116622568536074889e-01 2.263754478313249191e-02 6.770286040587532028e-01 3.046157841930347221e+00 9.688199087310552793e-01 -9.473481843670676028e+00 -1.330216395511482907e-01
3.086232268373864107e-01 2.315230313683657240e-02 6.873361974256673168e-01 3.033470305448005888e+00 9.658055762966142321e-01 -9.473420957681838672e+00 -1.329607535623133774e-01
3.081881666491869676e-01 2.288985613436674699e-02 6.771218161857688322e-01 3.074767536226931774e+00 9.758722185140946692e-01 -9.497424196955169151e+00 -1.569639928356407199e-01
3.084083452658753499e-01 2.217741794200314351e-02 6.741968315795632272e-01 3.072087535899762578e+00 9.722484542918701234e-01 -9.480717265545774097e+00 -1.402570614262455551e-01
3.122158184203099873e-01 2.289118419921443853e-02 6.765393139511192144e-01 3.047973611529759097e+00 9.717627230912876390e-01 -9.498528177405408002e+00 -1.580679732858795150e-01
3.102480911547141895e-01 2.259564560369497349e-02 6.754093180424994847e-01 3.063989705634782013e+00 9.706651168825297660e-01 -9.498626063891727256e+00 -1.581658597721988246e-01
3.103273419259935384e-01 2.214878884034944539e-02 6.824989494589968064e-01 3.016805658081271879e+00 9.669934978818622850e-01 -9.525968523974217561e+00 -1.855083198546909895e-01
3.094530752668913642e-01 2.212791880528030414e-02 6.784841435185201552e-01 3.040375847755253602e+00 9.699504363643745020e-01 -9.470646313665945115e+00 -1.301861095464196816e-01
3.088133169269132172e-01 2.272278164134418701e-02 6.785086589458837469e-01 3.063062753528844162e+00 9.706938647581224711e-01 -9.506007931801438104e+00 -1.655477276819113386e-01
3.097256609998104704e-01 2.299664690520203392e-02 6.797333948253276859e-01 3.057510083016207858e+00 9.699204246807305863e-01 -9.515661718601442942e+00 -1.752015144819147052e-01
3.079849821042452973e-01 2.237319211643960457e-02 6.806901287827896718e-01 3.050186196132111505e+00 9.683273609455941289e-01 -9.465832682793692499e+00 -1.253724786741658437e-01
3.087996871522313835e-01 2.296193268997047052e-02 6.891247884607423213e-01 3.017239078038346012e+00 9.660923818879585401e-01 -9.501359372998507524e+00 -1.608991688789797869e-01
3.115641525721152827e-01 2.292505757170223285e-02 6.802950085951082748e-01 3.036678312314289752e+00 9.689042514354001545e-01 -9.502885376067467860e+00 -1.624251719479399836e-01
3.085339968794532650e-01 2.237011885976094780e-02 6.777971453020334991e-01 3.055721418340836770e+00 9.729352443744945234e-01 -9.468548144408256206e+00 -1.280879402887293017e-01
3.089936318995538111e-01 2.298165091528805645e-02 6.862661748238906290e-01 3.031156005269391329e+00 9.672340035131127278e-01 -9.490717498392058360e+00 -1.502572942725332594e-01
3.111901032099345654e-01 2.288199619324879017e-02 6.756500056126487630e-01 3.061672164094617621e+00 9.716226584526055365e-01 -9.484811766710986802e+00 -1.443515625914613409e-01
3.082245654256664524e-01 2.290095518621136986e-02 6.788896072997716580e-01 3.067620626932888950e+00 9.731348932688860254e-01 -9.479430958254454254e+00 -1.389707541349257114e-01
3.100877302902203536e-01 2.222465203492531710e-02 6.725728571875159156e-01 3.065315226082971023e+00 9.741609987551401728e-01 -9.455557453435041282e+00 -1.150972493155136972e-01
3.094561807586268531e-01 2.299980577925992906e-02 6.852436216260856527e-01 3.029287874737514041e+00 9.704315110606982486e-01 -9.478076850263061459e+00 -1.376166461435333888e-01
3.110398644121167844e-01 2.274355039194696920e-02 6.869286735605250049e-01 3.005440068981871438e+00 9.653849870874989803e-01 -9.535949276137319686e+00 -1.954890720177927532e-01
3.119709540985907692e-01 2.276884832976485903e-02 6.829550454816954996e-01 3.020573503189596831e+00 9.642118617554503723e-01 -9.501972483298708028e+00 -1.615122791791816226e-01
3.101892113242909477e-01 2.290697877961471451e-02 6.815721643899124160e-01 3.038955421168699100e+00 9.705702154070331433e-01 -9.470630950733649911e+00 -1.301707466141219516e-01
3.092279564091230393e-01 2.214500939934483867e-02 6.823304456226471082e-01 3.028284466529950869e+00 9.644828414240883552e-01 -9.453576595697068541e+00 -1.131163915775411782e-01
3.110658246963736162e-01 2.255160286912541792e-02 6.820557570020159277e-01 3.021885509282268956e+00 9.683239304448491014e-01 -9.470472767731738628e+00 -1.300125636122128336e-01
3.085408783382760922e-01 2.227604973273279373e-02 6.770742229679078683e-01 3.059242162005561649e+00 9.708157125148025868e-01 -9.442936707959134424e+00 -1.024765038396065614e-01
3.115853091710658607e-01 2.238355030161982839e-02 6.806350699123850934e-01 3.023771916691424089e+00 9.652058927387494602e-01 -9.477322109446678411e+00 -1.368619053271523667e-01
3.109546080736215190e-01 2.260066543474116910e-02 6.789683441291972654e-01 3.042551117987115195e+00 9.665264226756208332e-01 -9.499206056004922516e+00 -1.587458518853950007e-01
3.116059839331077885e-01 2.329634789503344516e-02 6.871158371705334833e-01 3.014384523182663145e+00 9.659099831087862853e-01 -9.452513517632699092e+00 -1.120533135131722841e-01
3.089802274347022704e-01 2.319200681573005754e-02 6.812319136521138851e-01 3.055450016809886371e+00 9.738561777216939719e-01 -9.542263788693368554e+00 -2.018035845738416489e-01
3.100388795502506678e-01 2.280090685188336172e-02 6.786295454708078934e-01 3.055889514289962694e+00 9.682663851199436733e-01 -9.511746394752208289e+00 -1.712861906326798023e-01
3.117686765499187995e-01 2.220949779775812857e-02 6.752950281865796045e-01 3.040966458328226096e+00 9.696877395932038679e-01 -9.497712009993723115e+00 -1.572518058741972646e-01
3.093800599489030523e-01 2.294803724664307501e-02 6.841699583519254002e-01 3.037760984483099946e+00 9.678052615988382845e-01 -9.537099442421311579e+00 -1.966392383017839807e-01
3.083672866181199068e-01 2.261706619692659820e-02 6.819478671914761536e-01 3.049017785943311409e+00 9.663269246158053827e-01 -9.518529244994248018e+00 -1.780690408747221953e-01
3.097613711475867837e-01 2.299865939195425840e-02 6.820159361775831597e-01 3.043296696983317062e+00 9.715311006166841290e-01 -9.467511241165329494e+00 -1.270510370458033111e-01
3.094369035484502151e-01 2.311680791863027912e-02 6.821913812731543736e-01 3.044759430561958968e+00 9.740272098263902389e-01 -9.472343907124038509e+00 -1.318837030045122427e-01
3.103487708165333370e-01 2.329640756547405461e-02 6.809255886787325407e-01 3.052876910295863055e+00 9.704325256465219374e-01 -9.389529078010109941e+00 -4.906887389058377930e-02
3.087764540255649170e-01 2.275649042624798210e-02 6.869204980664098681e-01 3.026505113090788068e+00 9.640602384387993995e-01 -9.490894381541743030e+00 -1.504341774222177630e-01
3.125459776378665122e-01 2.304562591329634841e-02 6.764593156328323476e-01 3.048170778089812405e+00 9.735044046174812227e-01 -9.540974143231945703e+00 -2.005139391124173553e-01
3.094389450703771138e-01 2.224563851481178856e-02 6.840715311587437508e-01 3.020529610097082429e+00 9.632466405234897389e-01 -9.795075317799955883e+00 -4.546151136804285620e-01
3.100242575469720485e-01 2.273669528391188133e-02 6.758686453042479503e-01 3.060836472551063281e+00 9.761206583801456116e-01 -9.429479011034082703e+00 -8.901880691455543726e-02
3.081298647724252104e-01 2.253714484570605581e-02 6.864505748372755622e-01 3.027634601789896962e+00 9.637534206748630261e-01 -9.497114786837379086e+00 -1.566545827178524586e-01
3.097843509686280528e-01 2.319546957004877882e-02 6.844072588313561134e-01 3.036582441796908505e+00 9.693640733164686774e-01 -9.450967116908827848e+00 -1.105069127893016923e-01
3.110556083881010347e-01 2.248299940753015896e-02 6.768376330572168920e-01 3.048688434068095532e+00 9.681273243833946607e-01 -9.462808589384252400e+00 -1.223483852647252457e-01
3.114709512902423261e-01 2.267244584972198315e-02 6.839749107537398398e-01 3.017580133754460103e+00 9.624237217238733599e-01 -9.607774200937864606e+00 -2.673139968183365633e-01
3.102393242359866021e-01 2.278981126048596276e-02 6.832599007217874387e-01 3.027070877861051557e+00 9.704422359164815992e-01 -9.463025940334766517e+00 -1.225657362152405561e-01
3.097514512666906805e-01 2.252877932840631481e-02 6.749097958960075250e-01 3.066355867661575196e+00 9.735350287959361193e-01 -9.496848900508556568e+00 -1.563886963890293580e-01
3.083153081368285586e-01 2.214473384652439550e-02 6.796346597183725580e-01 3.043538974534623964e+00 9.712254591908832113e-01 -9.473520807696921509e+00 -1.330606035773955753e-01
3.103716978932952730e-01 2.228491928352127963e-02 6.785123899224577704e-01 3.036502488966336344e+00 9.706150387581587990e-01 -9.672847419585117734e+00 -9.657086481641943831e-02
3.096735956654382282e-01 2.243720344120359034e-02 6.841650553904783383e-01 3.023479137792195459e+00 9.652096959418198230e-01 -9.695636493490486174e+00 -1.193599387217908758e-01
3.098640875406737383e-01 2.315385275866823495e-02 6.834990569914717318e-01 3.038850215937116239e+00 9.713188557373158005e-01 -9.671439329024156706e+00 -9.516277425546003366e-02
3.094851893776731644e-01 2.234733313606771660e-02 6.786651128403344835e-01 3.047241596475078751e+00 9.686708921653639504e-01 -9.608207673143731142e+00 -3.193111837503471301e-02
3.090226788706629257e-01 2.260235173318889818e-02 6.801148976794768597e-01 3.049192229561735967e+00 9.707401813103210264e-01 -9.664393345625928333e+00 -8.811679085722980143e-02
3.098478244139122317e-01 2.282946230404845830e-02 6.828071522262217918e-01 3.034090144225380925e+00 9.703327810368759243e-01 -9.626539769663832402e+00 -5.026321489513708995e-02
3.099415631146447692e-01 2.320119814314329162e-02 6.846383537764452187e-01 3.036019809727040109e+00 9.685294772692772947e-01 -9.583777780071990549e+00 -7.501225303295105430e-03
3.098955407655422656e-01 2.229416969962950620e-02 6.793106688510562874e-01 3.040593240469973146e+00 9.668844314073651303e-01 -9.636459461410282756e+00 -6.018290664158625070e-02
3.088837357812656559e-01 2.266621862899875772e-02 6.779593208609694388e-01 3.060608002280721607e+00 9.730294749079697603e-01 -9.629781344833261869e+00 -5.350479006456480835e-02
3.107669647555433845e-01 2.262166890172325959e-02 6.835082636119682586e-01 3.021541021552260009e+00 9.653221346330544961e-01 -9.703782592933507090e+00 -1.275060381648105701e-01
3.097629266367098455e-01 2.257360733489740395e-02 6.834867164254740945e-01 3.028739690953639041e+00 9.653612051581764719e-01 -9.660997013292625724e+00 -8.472045852392943999e-02
3.098364489144159184e-01 2.318591344038675034e-02 6.828315728122877903e-01 3.044390819071475462e+00 9.703104663557947651e-01 -9.596887346225507542e+00 -2.061079145681107144e-02
3.092600771279853111e-01 2.246471766643317464e-02 6.775209507238655338e-01 3.053708478865077236e+00 9.729480092488075327e-01 -9.674635651553522564e+00 -9.835909678482504526e-02
3.106098209554118417e-01 2.258655512015160516e-02 6.819014537118650576e-01 3.028433993184614259e+00 9.682596643414029813e-01 -9.653801541919523999e+00 -7.752498715082589698e-02
3.096835090464075124e-01 2.271770415641502852e-02 6.832744497536589190e-01 3.034891726587116700e+00 9.651435882409019618e-01 -9.668499073175233605e+00 -9.222251840653596100e-02
3.100071906235400410e-01 2.234111206134612587e-02 6.722654006984754016e-01 3.069615190535992078e+00 9.757273328690169167e-01 -9.652638090776548552e+00 -7.636153600785047790e-02
3.112960179399199001e-01 2.277407977518448520e-02 6.745779990253540914e-01 3.060830652265125629e+00 9.736560239015645823e-01 -9.692396047797441128e+00 -1.161194930287456351e-01
3.091497936503118105e-01 2.300390223482071811e-02 6.821547039122421996e-01 3.050575896857667502e+00 9.687066054473113530e-01 -9.678436509509676711e+00 -1.021599547409785536e-01
3.109564671885525211e-01 2.263611302739844747e-02 6.757542071954543150e-01 3.053347836594888509e+00 9.744830377674511546e-01 -9.662031282024809542e+00 -8.575472725611403557e-02
3.092248204868922601e-01 2.270053716217292072e-02 6.783474855561257844e-01 3.060031392195247335e+00 9.702117770106464256e-01 -9.670863350058841235e+00 -9.458679529014558940e-02
3.082857018486803158e-01 2.287792292930702562e-02 6.815360166771394779e-01 3.055889480536665648e+00 9.697536897394727351e-01 -9.686177577691331919e+00 -1.099010229226345947e-01
3.095792317542272465e-01 2.228942016256649922e-02 6.777332475921468147e-01 3.049324024882632767e+00 9.688353872310914161e-01 -9.656810930989507824e+00 -8.053437622081258129e-02
3.106295012172780035e-01 2.291507908252697970e-02 6.828283831369286183e-01 3.033133276185690619e+00 9.677663908350571109e-01 -9.648294581499403222e+00 -7.201802673070509253e-02
3.100635455141962371e-01 2.229740690225931812e-02 6.754925906171715955e-01 3.054866202655405871e+00 9.724729201430811765e-01 -9.642281450421219091e+00 -6.600489565252116997e-02
3.104089514176956999e-01 2.311700435052845004e-02 6.825826735182658478e-01 3.038852965387921046e+00 9.705594888903661399e-01 -9.625677686641978426e+00 -4.940113187328280114e-02
3.099021096249391927e-01 2.266946278219331840e-02 6.756857596531761212e-01 3.063815240512571592e+00 9.731915032352649320e-01 -9.681156493536093421e+00 -1.048799387673967215e-01
3.112605848302355538e-01 2.325650999231360094e-02 6.837183291199830926e-01 3.031700887168676584e+00 9.680436062197806946e-01 -9.620190420368743389e+00 -4.391386560004653661e-02
3.103134589220606920e-01 2.298998643507858125e-02 6.855845361036015939e-01 3.024213370391602318e+00 9.657332051633079617e-01 -9.654259853487143772e+00 -7.798329871844759953e-02
3.094467749919305177e-01 2.274321864763434453e-02 6.785349730876810703e-01 3.056295189756013109e+00 9.724348950699348570e-01 -9.648127746520565040e+00 -7.185119175186828466e-02
3.090494755433212948e-01 2.207268291057921938e-02 6.767641382693272423e-01 3.053520524914246081e+00 9.690064552601379555e-01 -9.652837725302319427e+00 -7.656117053362104796e-02
3.087912577509334122e-01 2.286431024716101615e-02 6.781815320539641423e-01 3.063783466097834918e+00 9.749618454889881214e-01 -9.661656670587603912e+00 -8.538011581890601887e-02
3.096456483437092233e-01 2.257426878097435960e-02 6.825944554729248548e-01 3.031050978767409365e+00 9.693170004153072172e-01 -9.642802401275481827e+00 -6.652584650678491918e-02
3.094233514378723626e-01 2.215149034944012552e-02 6.761308426015969486e-01 3.053693405494375845e+00 9.706532059951324953e-01 -9.601944950513424004e+00 -2.566839574472548277e-02
3.090682246574359970e-01 2.255249802551769975e-02 6.807182928718503723e-01 3.046260950604886109e+00 9.680537987953200529e-01 -9.623208448149497940e+00 -4.693189338080278050e-02
3.093401787162587402e-01 2.199022412156913242e-02 6.759808750935383248e-01 3.050645208485143645e+00 9.721286997704589039e-01 -9.918259489334491974e+00 -3.419829345657947051e-01
3.113060754053487145e-01 2.288180572628816314e-02 6.859691968432124476e-01 3.013463789396531034e+00 9.639195013495197584e-01 -9.670033193956104611e+00 -9.375663918740935465e-02
3.096423857247511680e-01 2.219480293738828117e-02 6.829240169195642807e-01 3.024019947124776397e+00 9.645500577896598537e-01 -9.661401740714048003e+00 -8.512518594535256611e-02
3.113033718931009219e-01 2.234109111298878889e-02 6.728100770078224713e-01 3.056563475038989175e+00 9.752978891868974154e-01 -9.657159797105862253e+00 -8.088324233716398526e-02
3.113247609900490764e-01 2.314367406297022228e-02 6.808358709517168261e-01 3.039731901089533395e+00 9.717190183813175786e-01 -9.638405154639404060e+00 -6.212859987070716572e-02
3.091758566905988270e-01 2.231752551537723867e-02 6.825754208670560264e-01 3.029065360667850815e+00 9.677812825696827659e-01 -9.653247316967384251e+00 -7.697076219868737024e-02
3.103258925029102056e-01 2.227081069635647101e-02 6.787650991931403199e-01 3.040442233908458913e+00 9.663771473946924928e-01 -9.652310767404067349e+00 -7.603421263537230024e-02
3.108413456778507666e-01 2.276738827608460261e-02 6.833085026230876213e-01 3.024203458268230449e+00 9.677030262407385619e-01 -9.629315490618449047e+00 -5.303893584975116066e-02
3.096856375333680855e-01 2.273575497337141510e-02 6.793151701361542782e-01 3.050142603399345731e+00 9.712338044005869309e-01 -9.616493604079316526e+00 -4.021704931061978461e-02
3.097671935788529618e-01 2.280510907218866526e-02 6.831011424565424095e-01 3.033065215906123768e+00 9.698404738708246153e-01 -9.623086838955796196e+00 -4.681028418710075911e-02
3.097633743565708642e-01 2.285446227991699830e-02 6.840790265679592697e-01 3.032590190106273731e+00 9.662906234489364588e-01 -9.624298785732875672e+00 -4.802223096417795878e-02
3.099968711258692111e-01 2.222375040837453949e-02 6.714669026272787056e-01 3.070694675805754059e+00 9.758947192706292073e-01 -9.626221181939605742e+00 -4.994462717090798060e-02
3.095827363029792778e-01 2.256919095264095509e-02 6.790964944537745129e-01 3.047145583046660278e+00 9.716847061935898200e-01 -9.607580412305509299e+00 -3.130385753681193262e-02
3.095116432824904784e-01 2.231226684259476206e-02 6.763008129732888118e-01 3.053336687789453663e+00 9.742796521547063548e-01 -9.646601031056096787e+00 -7.032447628740171042e-02
3.093219551952071655e-01 2.331093869726508575e-02 6.864933025571196001e-01 3.032342953491754756e+00 9.692900440140793661e-01 -9.816162865444059804e+00 -2.398863106753616747e-01
3.111018709264684046e-01 2.243083296602479612e-02 6.763921163746042797e-01 3.047811200271580478e+00 9.697010067018387858e-01 -9.656062229336967562e+00 -7.978567456827123650e-02
3.112007905929752849e-01 2.246873501499779130e-02 6.769928041428566745e-01 3.045312132784164127e+00 9.686673745009697356e-01 -9.669059637439794130e+00 -9.278308267109657004e-02
3.100886770342102805e-01 2.282131510682912021e-02 6.811696645721281307e-01 3.040202966787519223e+00 9.713514789192266852e-01 -9.686134254709614311e+00 -1.098576999409163618e-01
3.102107053738105136e-01 2.285894042285682021e-02 6.759783080874429695e-01 3.062768324841443235e+00 9.764019616758955467e-01 -9.676589076297361203e+00 -1.003125215286640309e-01
3.113506669512864922e-01 2.294982561728715550e-02 6.813643199427171782e-01 3.033706223524576195e+00 9.696078416087858809e-01 -9.647480997413524051e+00 -7.120444264482725383e-02
3.105498365269797056e-01 2.294312068498154805e-02 6.802408087827810368e-01 3.047670269453474745e+00 9.678806725042981007e-01 -9.667141361575726677e+00 -9.086480680702875568e-02
3.107384960124257023e-01 2.304709770101069297e-02 6.760114496398370587e-01 3.065534505440168367e+00 9.741167021905383638e-01 -9.652252546900985664e+00 -7.597599213228833914e-02
3.087419658814686274e-01 2.267800878357248764e-02 6.790277616117237347e-01 3.057974692620570867e+00 9.717818629401312469e-01 -9.631926046194635660e+00 -5.564949142593898779e-02
3.103824177548988317e-01 2.307170219246249682e-02 6.869469383011905794e-01 3.020365876789186110e+00 9.645935256579792894e-01 -9.609722115583064550e+00 -3.344556081436857176e-02
3.087451343088069011e-01 2.277670434559557130e-02 6.795340539790510892e-01 3.057869282607633465e+00 9.718960549274244798e-01 -9.632091193108664129e+00 -5.581463833996731100e-02
3.094284762404049260e-01 2.292500190035536706e-02 6.830709250103322860e-01 3.040535146461986749e+00 9.685870546569029793e-01 -9.593578971736874905e+00 -1.730241696817853142e-02
3.117275898865925488e-01 2.240277008614159973e-02 6.734953168274623314e-01 3.052138678831819441e+00 9.744356838349605976e-01 -9.678620223889097929e+00 -1.023436691204013538e-01
3.091696265526311937e-01 2.277128989136554052e-02 6.811794338256633718e-01 3.048747595270118182e+00 9.686040733588672236e-01 -9.619480927985094354e+00 -4.320437321639724465e-02
3.111629122980347217e-01 2.260332574462126098e-02 6.803464145596419543e-01 3.031355222899996260e+00 9.692268153847066747e-01 -9.642756957754887281e+00 -6.648040298619160848e-02
3.098186929297885861e-01 2.324427127847808125e-02 6.778837137498949783e-01 3.067014741915907727e+00 9.748147951888445073e-01 -9.762667744119397639e+00 -1.863911893506992046e-01
3.100307028772461004e-01 2.250718068540800629e-02 6.726216208925963613e-01 3.074302461226301908e+00 9.740372149018524661e-01 -9.686407774234151447e+00 -1.101312194654541499e-01
3.098504824145833503e-01 2.229529918247363796e-02 6.812605376910385591e-01 3.028973022065848397e+00 9.689547785075324215e-01 -9.648758505119264584e+00 -7.248195035056624602e-02
3.119313860177561071e-01 2.259984520516340051e-02 6.781707619440108248e-01 3.036870801698961841e+00 9.687372572486204758e-01 -9.688817997787872116e+00 -1.125414430191769566e-01
3.090280011791729509e-01 2.304498029333976183e-02 6.831903338337348419e-01 3.043242183747437490e+00 9.718271963480112907e-01 -9.651978261614988952e+00 -7.570170684629136393e-02
3.101909953643946505e-01 2.309358420260637645e-02 6.856002728514105637e-01 3.026558846260454683e+00 9.677715415760925755e-01 -9.604861113451558907e+00 -2.858455868286077090e-02
3.092673345577622301e-01 2.258904649501461415e-02 6.845548769192060234e-01 3.026113595127327471e+00 9.674863868150761492e-01 -9.651133335614961339e+00 -7.485678084626599949e-02
3.098023323250856942e-01 2.261312322232706881e-02 6.794974975305276832e-01 3.046820555968094091e+00 9.692431237412642009e-01 -9.622223110022662951e+00 -4.594655525396738188e-02
3.096507501295812093e-01 2.208356654323194446e-02 6.742881413061624363e-01 3.059942104706558474e+00 9.710154352336843875e-01 -9.627149683048532580e+00 -5.087312827983519331e-02
3.094820636000693015e-01 2.282693229101306204e-02 6.795243880591244068e-01 3.054694035727172796e+00 9.698839839883319769e-01 -9.664038771726126242e+00 -8.776221695743004203e-02
3.102058789476132561e-01 2.302210073859730158e-02 6.833891117190690201e-01 3.035146831508931164e+00 9.693774337716689615e-01 -9.688232112755983394e+00 -1.119555579872864165e-01
3.101389610943194874e-01 2.211053331658715745e-02 6.807680947813963268e-01 3.026567086773067849e+00 9.660622350419817428e-01 -9.630322628565888721e+00 -5.404607379719115340e-02
