# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_bins: 50
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - a1_IA: 0.1446
#             #       - eta1_IA: 2.21
#             #       - beta_IA: 0.0
#             #       - a2_IA: 1.0
#             #       - eta2_IA: 0.0
#             #       - b1_IA: 1.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: 0.02268
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: 0.97
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - a2_IA: 1.0
#            #       - eta2_IA: 0.0
#            #       - b1_IA: 1.0
#         ##############################################################
#              Omega_m          h          log10As          a1_IA          eta1_IA        log_w   log_l
3.385998447466542771e-01 7.485005181414644548e-01 2.484177630170825157e+00 8.877787261467853241e-01 8.945121608445916195e-01 -9.276806999070345228e+00 -3.427556493370349813e+02
3.455945532983389357e-01 7.472017183334054291e-01 2.440723313867620092e+00 8.713389088532776938e-01 9.244770344246688865e-01 -8.971609953153631523e+00 -3.424504522911182676e+02
3.398432079974095799e-01 7.365998898603927092e-01 2.528956655778598517e+00 8.892414436800635258e-01 8.655557186680518100e-01 -9.482532398535624907e+00 -3.429613747365002610e+02
3.439171537713258675e-01 7.501098843123701343e-01 2.439083522670873361e+00 8.590362161876097247e-01 1.039883167590196500e+00 -9.300039262090251668e+00 -3.427788816000548877e+02
3.468913621944848535e-01 7.408573110966107933e-01 2.460748511849020659e+00 8.648770612786069734e-01 1.014771056694458551e+00 -9.190218545151083163e+00 -3.426690608831157192e+02
3.539008397907582038e-01 7.368072234515748997e-01 2.430687552768628468e+00 8.633930735807657797e-01 9.657143006262849383e-01 -9.440615465126313666e+00 -3.429194578030909497e+02
3.417090411378597703e-01 7.474216849669728102e-01 2.465796130596352498e+00 8.413421879397215974e-01 9.980881609701066637e-01 -9.173550725311542919e+00 -3.426523930632761790e+02
3.431071538719162595e-01 7.397942563966889429e-01 2.494592473597401661e+00 8.728647172323986680e-01 9.564792645133115556e-01 -9.002415624053924148e+00 -3.424812579620185602e+02
3.444398446564835847e-01 7.284947233831690072e-01 2.532008147217315930e+00 8.664546743649221838e-01 9.245236802263026021e-01 -9.309895138686954397e+00 -3.427887374766515904e+02
3.384790177887925244e-01 7.530376474140292320e-01 2.466380976212036558e+00 8.326913517117882080e-01 1.051847480430430970e+00 -9.085772859096834964e+00 -3.425646151970614710e+02
3.351992489656717700e-01 7.460003525476086583e-01 2.518964277189922552e+00 8.526564706546571060e-01 9.947934720643392126e-01 -9.021771331890647616e+00 -3.425006136698552837e+02
3.363911856547928680e-01 7.463428959292058851e-01 2.512739737484782854e+00 8.566568720844074392e-01 1.020803860840802990e+00 -9.161101857146320526e+00 -3.426399441951109566e+02
3.414347191247789626e-01 7.392829398726946666e-01 2.507893203164332618e+00 8.407206732865972754e-01 1.002086022077154581e+00 -9.064403343320009299e+00 -3.425432456812846453e+02
3.517848547771824652e-01 7.406443456198569253e-01 2.428455949383272916e+00 8.518064740838493520e-01 1.039194806045912856e+00 -9.417942218871701243e+00 -3.428967845568363373e+02
3.373888795332921076e-01 7.610652167135736335e-01 2.438668920791251526e+00 8.567377461428797858e-01 1.027221747903819704e+00 -9.521714566122113865e+00 -3.430005569040867499e+02
3.444631629337014944e-01 7.268831835508711148e-01 2.541017575021899511e+00 8.582657704898029039e-01 9.414314639356966552e-01 -9.135687340737604245e+00 -3.426145296787022403e+02
3.356833015263923636e-01 7.511450989586805349e-01 2.493624301897263695e+00 8.255834833456070498e-01 1.073852282325336915e+00 -9.482993798679103747e+00 -3.429618361366437398e+02
3.446897148759164864e-01 7.528036363236516593e-01 2.422286737699241410e+00 8.346952834290766177e-01 1.094247246766656190e+00 -8.918747836607906265e+00 -3.423975901745725423e+02
3.453523780908174801e-01 7.470785321791282296e-01 2.440672163999565214e+00 8.330039894317575744e-01 1.036860236404973712e+00 -9.518969721869780187e+00 -3.429978120598344162e+02
3.397015709375206804e-01 7.585177899596995399e-01 2.433947516818256496e+00 8.342622967047566007e-01 1.078364215225749767e+00 -9.402605336137355607e+00 -3.428814476741019917e+02
3.518125629230520190e-01 7.419632199005765649e-01 2.419207375394209159e+00 8.567199656797717111e-01 9.909928103736387328e-01 -9.003331992031462505e+00 -3.424821743299960985e+02
3.454118323329436469e-01 7.558389747424768546e-01 2.405221987906435821e+00 8.435281126532849783e-01 1.062830111044740455e+00 -9.366390119504558243e+00 -3.428452324574691943e+02
3.384221958079156045e-01 7.467524425647391606e-01 2.493575414651900246e+00 8.327689115133738440e-01 1.026831334848665733e+00 -9.223920839448567222e+00 -3.427027631774132033e+02
3.415444417003155597e-01 7.447859832747519837e-01 2.481729965443113972e+00 8.228607242727772331e-01 1.066813045353160128e+00 -9.458018314655930681e+00 -3.429368606526205667e+02
3.456506044968173375e-01 7.390544674000251169e-01 2.479531522140475452e+00 8.787629821187978862e-01 9.580346323173110079e-01 -9.555560221534392440e+00 -3.430344025594990285e+02
3.375133649685214676e-01 7.406077237547018521e-01 2.529641284366347609e+00 8.683495722287517538e-01 9.873599836502036098e-01 -9.462256130289404155e+00 -3.429410984682540402e+02
3.424980996653987919e-01 7.464358698706347051e-01 2.469257674304692785e+00 8.450351939944953372e-01 1.058495400244124696e+00 -9.036955303993181587e+00 -3.425157976419578176e+02
3.433397680235680260e-01 7.369834542956786860e-01 2.501154951942157201e+00 8.480421028686571105e-01 9.592516231167858010e-01 -9.321360026615650440e+00 -3.428002023645802865e+02
3.425631129858598967e-01 7.397247707357984536e-01 2.493263430503044997e+00 8.542457270484105081e-01 1.018852439397186060e+00 -9.345034871733332693e+00 -3.428238772096979687e+02
3.474109365741411826e-01 7.502090866242951961e-01 2.414507852210930672e+00 8.276098342921356377e-01 1.091899676678433906e+00 -9.209010301400326171e+00 -3.426878526393649622e+02
3.419362445450270793e-01 7.567790371018368045e-01 2.424169242438838356e+00 8.692950827796872559e-01 1.003225128989894799e+00 -9.504652853965808390e+00 -3.429834951919304444e+02
3.418714556489650391e-01 7.492999705871448146e-01 2.459819262962642750e+00 8.359281760745487233e-01 1.102412240137534916e+00 -9.310045861804780998e+00 -3.427888881997694170e+02
3.359841092330184686e-01 7.391183037929862643e-01 2.545759038546719921e+00 8.420062279766504787e-01 1.019828113810183012e+00 -9.060671426827468622e+00 -3.425395137647921047e+02
3.419188748939212541e-01 7.469027445227196527e-01 2.466428509180811357e+00 8.850861445309998743e-01 9.078248672268172115e-01 -8.920529208098514573e+00 -3.423993715460631506e+02
3.433845815526582190e-01 7.411021804505940613e-01 2.484631774557778172e+00 8.252317309135435153e-01 1.115979791108515862e+00 -9.225321324818821722e+00 -3.427041636627834578e+02
3.394682361490437561e-01 7.450525657471860352e-01 2.495976351533090387e+00 8.729850751407219889e-01 9.162928508441101627e-01 -9.503437543408665533e+00 -3.429822798813733016e+02
3.485213967358139486e-01 7.307141786281584617e-01 2.496142958894224329e+00 8.771600644402264280e-01 9.465474292323055039e-01 -9.347157460927974171e+00 -3.428259997988926102e+02
3.382034734251603281e-01 7.340963734052905476e-01 2.552522734263355630e+00 8.413834026421715961e-01 1.001586890579382327e+00 -9.301976857536658372e+00 -3.427808191955012944e+02
3.411161537475921879e-01 7.442047120142921690e-01 2.483715278448222818e+00 8.377674559200780635e-01 1.004167578886562495e+00 -9.506390730850171167e+00 -3.429852330688148072e+02
3.432759117347633504e-01 7.393132433026297079e-01 2.495497017379485261e+00 8.380034713733106599e-01 1.072403806401865722e+00 -9.082209725783854992e+00 -3.425610520637484910e+02
3.427097766573675153e-01 7.417189088702302868e-01 2.487302519320058636e+00 8.914619836065229563e-01 8.913631660765055642e-01 -9.330696834053924249e+00 -3.428095391720185603e+02
3.381338746101682502e-01 7.387639636433058765e-01 2.530487092339969379e+00 8.760554999852407931e-01 9.089639611811248798e-01 -9.096904948536746360e+00 -3.425757472865013824e+02
3.381107155371692041e-01 7.447044853931243935e-01 2.506229692557951250e+00 8.824676650700542524e-01 9.424843378195824073e-01 -9.291873384576661010e+00 -3.427707157225412971e+02
3.464512651202190652e-01 7.403066518460053036e-01 2.466075942576540392e+00 8.239850595628332997e-01 1.107340481880381589e+00 -8.965719888114847436e+00 -3.424445622260794835e+02
3.386281249589710440e-01 7.498989447092746508e-01 2.478982658700684016e+00 8.621047564074935110e-01 9.429204565457620646e-01 -9.316381423577865917e+00 -3.427952237615425020e+02
3.468747936784562502e-01 7.417002236100032064e-01 2.456116288888448906e+00 8.913695097256386646e-01 9.031364869561233633e-01 -9.175266951594949205e+00 -3.426541092895595852e+02
3.499833333455927842e-01 7.480316553447257100e-01 2.407934169307778038e+00 8.393812878902915386e-01 1.063654207516554706e+00 -9.433424830002991257e+00 -3.429122671679676273e+02
3.453971242136273379e-01 7.479620340106477583e-01 2.436167113691963593e+00 8.334689716327208231e-01 1.043738699686866056e+00 -9.495754759734836625e+00 -3.429745970976994727e+02
3.434664833078373558e-01 7.393552997693217943e-01 2.488054139034868939e+00 8.750260365535380558e-01 9.093377038298209314e-01 -9.200696223035606636e+00 -3.426795385610002427e+02
3.475862278255087423e-01 7.379033417716380772e-01 2.470995625919979233e+00 8.794210654784295755e-01 9.417401868177286417e-01 -9.315399395855479270e+00 -3.427942417338201153e+02
3.368620027877056167e-01 7.536493036637816889e-01 2.473824232784782584e+00 8.742947300360306429e-01 9.703419836720623692e-01 -9.252720595777702783e+00 -3.427315629337423388e+02
3.372117485970073103e-01 7.423733886889509748e-01 2.522040062169547348e+00 8.828430958403297169e-01 8.941188347328825614e-01 -9.175018347361628912e+00 -3.426538606853262650e+02
3.440168322145569779e-01 7.452928075446494383e-01 2.460748007654518066e+00 8.151265389916186876e-01 1.128780984073136651e+00 -9.340634044015303061e+00 -3.428194763819799391e+02
3.372233287689990200e-01 7.594410257833779099e-01 2.447756557096473884e+00 8.401102899897336940e-01 1.057281767145457962e+00 -9.507106052200867907e+00 -3.429859483901655040e+02
3.474504433280964366e-01 7.414857276125526031e-01 2.452691248342994790e+00 8.928674731125703090e-01 8.786254952145347019e-01 -9.370555280264795783e+00 -3.428493976182294318e+02
3.470750649096562834e-01 7.316571676459555640e-01 2.497906824315972329e+00 8.640429635154269761e-01 9.285089190010387128e-01 -9.386374885519330746e+00 -3.428652172234839668e+02
3.457313029637656410e-01 7.299182207487009411e-01 2.517627902818804664e+00 8.609600524969369673e-01 9.876684182181367788e-01 -8.979879608325404661e+00 -3.424587219462900407e+02
3.473213377546154335e-01 7.259196532886074138e-01 2.525243611231448693e+00 8.486948089921053651e-01 9.795090861960904505e-01 -9.106813696045151119e+00 -3.425856560340097872e+02
3.462171667951093323e-01 7.480619295678748726e-01 2.433200008040325546e+00 8.710268571033941143e-01 9.981488218575096383e-01 -9.228024395352747433e+00 -3.427068667333173835e+02
3.478420104585918660e-01 7.498673886566659119e-01 2.411687334569766694e+00 8.615922657995991329e-01 1.005547019409103626e+00 -8.969213974814636003e+00 -3.424480563127792720e+02
3.379037566854630192e-01 7.388471790316082366e-01 2.532323069423362494e+00 8.431974067472776113e-01 9.910059646277744605e-01 -9.075566342538422759e+00 -3.425544086805030588e+02
3.478679860603031693e-01 7.322039025977797877e-01 2.495528755467939952e+00 8.692279291121804974e-01 9.521967235679271724e-01 -9.340210931369426817e+00 -3.428190532693340629e+02
3.354518819852465028e-01 7.378400198961290180e-01 2.556821876575372965e+00 8.570183921779452874e-01 9.984339569824083327e-01 -9.548159679592060911e+00 -3.430270020175566970e+02
3.520700017247276326e-01 7.410383648844590665e-01 2.423055085327493696e+00 8.749481906888059157e-01 9.343047219283100446e-01 -9.255445687688734324e+00 -3.427342880256533704e+02
3.364250854683961123e-01 7.532694298974922376e-01 2.480263726406762625e+00 8.778953104494053861e-01 9.368273306359444774e-01 -9.429777384167095988e+00 -3.429086197221317320e+02
3.342404690202347983e-01 7.449466409237306408e-01 2.531475859088130775e+00 8.525225069035986536e-01 9.913969698307276701e-01 -9.082594428058257563e+00 -3.425614367660228936e+02
3.385953441586134205e-01 7.361465719254538520e-01 2.541185591930032128e+00 8.824163875894690534e-01 8.811539773370089534e-01 -9.505815573793938711e+00 -3.429846579117585748e+02
3.435820525156451088e-01 7.414141622075540727e-01 2.478267357881286159e+00 8.782414870002241969e-01 8.974289487015862932e-01 -9.188743267427526007e+00 -3.426675856053921621e+02
3.358714388320790389e-01 7.531284513989262575e-01 2.486087321518632098e+00 8.387233290555782261e-01 1.063506137719768319e+00 -9.194870134991049326e+00 -3.426737124729556854e+02
3.437332240865105248e-01 7.461098012627481735e-01 2.456776105137175481e+00 8.265437184374535562e-01 1.090995519748130249e+00 -9.126888667490902662e+00 -3.426057310054555387e+02
3.443589259477087827e-01 7.436253463171613731e-01 2.467814192391115213e+00 8.559943120935455951e-01 9.711223967176092486e-01 -8.934203260939170832e+00 -3.424130455989038069e+02
3.449029298492454210e-01 7.384528813866287900e-01 2.485049685692769739e+00 8.262284092821081671e-01 1.042128071244473375e+00 -9.294192834506816325e+00 -3.427730351724714524e+02
3.361584804570598717e-01 7.449464985788908367e-01 2.518694285041894521e+00 8.826982974836710127e-01 8.949774944707336033e-01 -9.496299479725394121e+00 -3.429751418176900302e+02
3.361028128342895549e-01 7.535489923810293478e-01 2.481939089494326289e+00 8.347913128542048256e-01 1.064300102324606812e+00 -9.075613002417526332e+00 -3.425544553403821624e+02
3.388428888425458196e-01 7.460199755189691473e-01 2.492240445113028002e+00 8.767886152665935739e-01 8.998287079510491893e-01 -9.329580167934636847e+00 -3.428084225058992729e+02
3.451928561476927948e-01 7.391450572567929145e-01 2.476747279148326708e+00 8.381313128373557575e-01 1.017617753778951695e+00 -9.410172481925940247e+00 -3.428890148198905763e+02
3.358235749071136200e-01 7.445013806039511017e-01 2.524415799619088574e+00 8.327547826981041013e-01 1.053187846825936802e+00 -9.140300288133005324e+00 -3.426191426260976414e+02
3.377732275276361662e-01 7.461685438957177396e-01 2.499851342168418533e+00 8.373748177446129759e-01 1.067866521578988426e+00 -8.943886764141950607e+00 -3.424227291021065867e+02
3.428889032679598436e-01 7.441024071138825358e-01 2.476006358394251983e+00 8.241024617741334879e-01 1.102208131462958818e+00 -8.998073193273910420e+00 -3.424769155312385465e+02
3.414469639877833473e-01 7.278872182388722578e-01 2.559204302343389692e+00 8.711375232372162714e-01 9.321693674995392698e-01 -9.512828629083855958e+00 -3.429916709670484920e+02
3.361593400540222598e-01 7.546646624616790699e-01 2.474454420978492220e+00 8.598479190801722183e-01 9.656277747456982752e-01 -9.259998353441460495e+00 -3.427388406914060965e+02
3.431159296432528816e-01 7.466285269800605473e-01 2.460662228810861052e+00 8.928630731810400789e-01 8.800937256729017832e-01 -9.391019714050969469e+00 -3.428698620520156055e+02
3.495020868390501523e-01 7.320797006069335033e-01 2.480660266512834777e+00 8.644121976262200135e-01 9.217973792549027934e-01 -9.059178306434716887e+00 -3.425380206443993529e+02
3.478486133784459700e-01 7.351090191897150516e-01 2.480134903845056638e+00 8.544203108627979049e-01 1.033063420990481873e+00 -9.085293063624817478e+00 -3.425641354015894535e+02
3.423148977956710359e-01 7.333672400151527437e-01 2.527958154524050816e+00 8.452003517361674767e-01 1.047781142106325447e+00 -9.260290791694330892e+00 -3.427391331296589669e+02
3.418041567744245501e-01 7.315792368282051372e-01 2.537581241823226641e+00 8.662875194435804005e-01 9.595885440760021368e-01 -8.935370628677276272e+00 -3.424142129666419123e+02
3.523380899447512427e-01 7.380672210057683813e-01 2.433437061533061385e+00 8.539664928257284515e-01 9.873681279311323777e-01 -8.901826598078685038e+00 -3.423806689360433211e+02
3.398477460185508892e-01 7.349573631300931886e-01 2.536331420264618330e+00 8.457602959334167281e-01 1.034720076307522163e+00 -9.245266779611711172e+00 -3.427241091175763472e+02
3.456735024094514941e-01 7.463191628970055058e-01 2.443975614776022542e+00 8.574552919740483503e-01 1.043876055762908095e+00 -9.280168196138447456e+00 -3.427590105341030835e+02
3.461263394719643616e-01 7.438463288704305620e-01 2.449800914715275724e+00 8.423699447197243728e-01 1.066505637057405309e+00 -9.401874122658909982e+00 -3.428807164606235460e+02
3.413527962807459959e-01 7.368741444092243853e-01 2.520387146073325368e+00 8.384304977390328872e-01 1.036296280806893400e+00 -9.048822725404363609e+00 -3.425276650633689997e+02
3.401461633714223942e-01 7.374841068728947846e-01 2.523017000412226984e+00 8.245678348109786171e-01 1.085657642703345971e+00 -9.268312094065493056e+00 -3.427471544320301291e+02
3.458431414614940858e-01 7.470122225198614352e-01 2.437234444354334784e+00 8.734448110386603403e-01 9.530288173390228934e-01 -9.049262682370795119e+00 -3.425281050203354312e+02
3.461108147821502223e-01 7.336524797885592974e-01 2.498158122638266754e+00 8.765542773768064677e-01 8.779175698474492862e-01 -9.465020103386677874e+00 -3.429438624413513139e+02
3.451417584200234812e-01 7.425079542202462912e-01 2.467454562218982961e+00 8.273320453438959277e-01 1.083825725838907239e+00 -9.022022798231034812e+00 -3.425008651361956709e+02
3.435567827234580762e-01 7.433688060210617010e-01 2.474861934753783910e+00 8.667229207589830509e-01 1.003698407795741154e+00 -9.175574912976401265e+00 -3.426544172509410373e+02
3.502162991165319594e-01 7.413800670873914589e-01 2.435368426948083087e+00 8.310258182092011836e-01 1.085750644869964532e+00 -9.100462098898674412e+00 -3.425793044368633105e+02
3.435679584145239218e-01 7.417461275935901543e-01 2.476415476440595675e+00 8.766585123827761450e-01 9.395392545367471371e-01 -9.408153397497869719e+00 -3.428869957354625058e+02
3.520978123985233355e-01 7.422574372370378537e-01 2.418153873177860458e+00 8.494397446285759656e-01 1.015134413919341227e+00 -8.965809791037997911e+00 -3.424446521290026340e+02
3.399906058689413091e-01 7.401140787495114060e-01 2.510685484755661889e+00 8.832692303763920449e-01 9.222251001006593896e-01 -9.358363471764164387e+00 -3.428372058097288004e+02
3.513542724101568759e-01 7.354743488530917084e-01 2.454065253406057412e+00 8.802074853966823653e-01 9.092042872680519139e-01 -9.241827274249885704e+00 -3.427206696122145217e+02
3.409109818320085195e-01 7.390108561325152703e-01 2.509199153377918989e+00 8.644338876639707792e-01 9.189355713425655381e-01 -9.028531207430432914e+00 -3.425073735453950690e+02
3.364822144210203314e-01 7.599561111849327810e-01 2.448607223074854566e+00 8.495587695797190975e-01 1.041663946112569405e+00 -9.360409818161429030e+00 -3.428392521561260651e+02
3.444865577289299985e-01 7.274900427415172954e-01 2.536388215908751853e+00 8.527310035951085609e-01 9.812040113193845059e-01 -9.569855267875198024e+00 -3.430486976058398341e+02
3.447348687036533299e-01 7.531798987153628389e-01 2.421348379528152517e+00 8.533561302522763015e-01 1.057751227293344698e+00 -9.401213532632823444e+00 -3.428800558705974595e+02
3.475252525502314782e-01 7.381611067938002035e-01 2.465674389855986526e+00 8.703045804052020884e-01 9.152026032648077347e-01 -8.921425831881094837e+00 -3.424002681698457309e+02
