# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: WL+XC+GC
#         # Likelihood: using covariance and differences between data vectors in ell-bins
#         # Sky Fraction (fsky): 0.43
#         # Redshift Binning: 5 source bins and 5 lense bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max: 5000.0
#         #   - total l_bins: 30
#         #   - cut in l_max (WL): [2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
#  2000]
#         #   - cut in l_max (GC, XC): [100 100 100 100 100 100 100 100 100 100 100 100 100 100 100]
#         #
#             
#             # Data Model:
#             #   - Nonlinear Power Spectrum: HMcode (0)
#             #   - Galaxy Bias Model: b1 constant within bins (0)
#             #   - Intrinsic Alignments: zNLA (0)
#             #   - Baryon Model: Tagn HMcode (1)
#             #   - Cross Correlation sqrt(Baryonic Supression): False 
#             #   - Parameters: 
#             
#             #       - Omega_m: 0.31
#             #       - Omega_b: 0.05
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -0.838
#             #       - wa: -0.62
#             #       - log10T_AGN: 7.9
#             #       - a1_IA: 0.16
#             #       - eta1_IA: 1.66
#             #       - beta_IA: 0.0
#             #       - b1_1: 1.239
#             #       - b1_2: 1.378
#             #       - b1_3: 1.525
#             #       - b1_4: 1.677
#             #       - b1_5: 1.832
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Ombh2: 0.02312
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.26
#             #       - fb: 0.16129032258064518
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Cross Correlation sqrt(Baryonic Supression): False 
#         #   - Photo-z Error Model: additive mode, n(z') = n(z + dz) (1)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Omega_b: [0.01,0.1]
#            #       - h: [0.4,1.0]
#            #       - log10As: [1.7,4.0]
#            #       - ns: [0.6,1.2]
#            #       - Mnu: 0.0
#            #       - w0: [-3.0,-0.3]
#            #       - wa: [-3.0,3.0]
#            #       - log10T_AGN: [7.6,8.3]
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - b1_1: [0.0,3.0]
#            #       - b1_2: [0.0,3.0]
#            #       - b1_3: [0.0,3.0]
#            #       - b1_4: [0.0,3.0]
#            #       - b1_5: [0.0,3.0]
#            #       - deltaz_s_1: N(0.0,0.0025012)
#            #       - deltaz_s_2: N(0.0,0.002912)
#            #       - deltaz_s_3: N(0.0,0.003309)
#            #       - deltaz_s_4: N(0.0,0.0038346)
#            #       - deltaz_s_5: N(0.0,0.0050532)
#            #       - deltaz_l_1: N(0.0,0.0065855)
#            #       - deltaz_l_2: N(0.0,0.007528)
#            #       - deltaz_l_3: N(0.0,0.0084995)
#            #       - deltaz_l_4: N(0.0,0.00948)
#            #       - deltaz_l_5: N(0.0,0.0104645)
#         ##############################################################
# Omega_m Omega_b h log10As ns w0 wa log_w log_l
3.503526448150640071e-01 5.630541620815283921e-02 7.958210968130902119e-01 1.914218371926531992e+00 8.223004034586474109e-01 -1.833319279949930936e+00 -1.014700245727331307e+00 -6.520547050700499676e+05 -6.521071202204398578e+05
3.385512220530936811e-01 3.688939442538566316e-02 4.614705265963431335e-01 1.901431866225620881e+00 1.033406244799263352e+00 -1.823740779954824642e+00 1.291348919529837325e+00 -4.124952805567297339e+07 -4.124958047082336247e+07
2.560179223415059990e-01 7.785621440906533020e-02 4.680822066435019746e-01 3.414768882207308565e+00 6.628792594347091560e-01 -2.193137733787872801e+00 2.810452866651798054e+00 -inf -inf
3.922679786581002581e-01 4.461427391666230452e-02 4.911330799377161549e-01 2.094805680930428959e+00 7.771184651998360726e-01 -3.383193873159680010e-01 -7.792072561055363167e-02 -3.970484398632284254e+07 -3.970489640147323161e+07
3.517382190662555752e-01 3.925155355234762750e-02 6.925627711389792385e-01 2.986654198909103552e+00 8.652116072672828562e-01 -5.999226993884261283e-01 -2.549671725242512288e+00 -1.798225426264216192e+06 -1.798277841414606199e+06
3.652900226748238555e-01 5.163841937494018791e-02 9.487276602014294014e-01 1.789270266890419681e+00 1.198367378871266098e+00 -1.169960631250190231e+00 -9.551050089933394993e-01 -2.733391565184525028e+07 -2.733396806699564308e+07
3.322350326789206831e-01 2.959342820077147385e-02 6.889644399293868293e-01 3.372377080915799574e+00 8.505425128431056692e-01 -1.929793667202770902e+00 -1.494803296971782158e+00 -6.972532755370649975e+05 -6.973056906874548877e+05
3.162312381965952657e-01 4.121525189199497230e-02 5.116749431812867011e-01 3.623053057910326835e+00 6.225549307607763927e-01 -7.479163712471881276e-01 -2.412641481729412618e+00 -3.622007807433672715e+06 -3.622060222584062256e+06
3.523659649985839692e-01 6.418561994885507715e-02 8.886660268605778290e-01 3.634730369707688702e+00 9.225657080496235674e-01 -2.994167245583728043e+00 8.180222243359009937e-01 -5.190914301507462747e+06 -5.190966716657852754e+06
3.867070281246590691e-01 9.873064229254585600e-02 7.232946065572978256e-01 2.426660405684304855e+00 6.146644595308798920e-01 -4.324528586133444819e-01 5.415026847408102029e-01 -inf -inf
3.271937174042975904e-01 6.993594316235468566e-02 8.968988769727914701e-01 3.969308842580110408e+00 1.186990330121767911e+00 -8.441014254998147059e-01 -2.726778235669904404e-01 -2.879447584825925995e+06 -2.879499999976315536e+06
3.267967800821943714e-01 8.432557617768531022e-02 4.901684227810512162e-01 3.553745634750309357e+00 1.023896226460517367e+00 -2.998127662019474116e+00 1.859626217543834059e+00 -3.780029903864794254e+09 -3.780029956279944897e+09
2.818558356974980028e-01 4.381881509843275208e-02 7.819967203000347533e-01 3.790209024550191153e+00 8.126744015325337855e-01 -1.015492956717096718e+00 9.608534223258011764e-01 -1.435625604000255953e+04 -1.440867119039246245e+04
3.688868983762739751e-01 3.941857169097216090e-02 4.016574147930694894e-01 3.114035201119692342e+00 6.855420526253807045e-01 -3.995345364119478049e-01 -2.462275316322219521e+00 -3.067086208409243822e+08 -3.067086732560747862e+08
2.623090062882051376e-01 2.532243031356254392e-02 9.005193039905078356e-01 3.434840457387345225e+00 6.271721648391398451e-01 -2.651264895630377705e+00 -1.635450195326546563e-01 -9.854538730613440275e+05 -9.855062882117339177e+05
2.864930018454628913e-01 2.875837426343767766e-02 5.688563216605313499e-01 3.116886948480777519e+00 1.185856476063905429e+00 -2.351974325522468767e+00 -3.462322612771258079e-01 -8.935240547899379730e+09 -8.935240600314529419e+09
3.964059905408509055e-01 3.455704114149255046e-02 7.712877683722085820e-01 3.970861714328660419e+00 1.044516659504209244e+00 -2.173920369460023316e+00 -1.428004228216817939e+00 -3.349190997065711766e+07 -3.349196238580751047e+07
2.704676815343032281e-01 4.001927977000259429e-02 8.678030031641710274e-01 3.520772187814777077e+00 7.820590221174048562e-01 -1.207287250897976838e+00 -1.675078821515270100e+00 -1.855384353900706628e+06 -1.855436769051096635e+06
2.971348525414987396e-01 9.858886479991729734e-02 9.780027718409159965e-01 1.743967857480724248e+00 6.349261465312039387e-01 -1.762657392772495779e+00 1.749020537476727810e+00 -6.135002152023272356e+04 -6.140243667062262830e+04
3.086139973949243442e-01 3.478498141585347619e-02 9.335644331813998109e-01 3.909245065071525360e+00 9.452677520251830945e-01 -2.187759655337685682e+00 -1.164869708367088252e+00 -2.018693709478867427e+07 -2.018698950993906707e+07
3.356784597144368831e-01 3.033166327913126847e-02 4.311524113697289273e-01 3.904605590918332148e+00 8.639396339695403215e-01 -2.777759255358752011e+00 -2.390133302551850747e+00 -2.342445698245920707e+06 -2.342498113396310247e+06
2.884431719942031069e-01 4.594951371475412827e-02 5.182688621164319720e-01 3.926079500083442753e+00 7.527648214136214433e-01 -8.496031713169918120e-01 2.281099187980607290e+00 -inf -inf
3.331145156891878178e-01 6.207488635458063148e-02 5.868854099416421777e-01 1.848870499153666636e+00 8.393120267878839691e-01 -4.624075312925790548e-01 2.810187382882094909e+00 -inf -inf
3.321378553653824839e-01 6.453198251909471328e-02 4.187780806490640217e-01 2.553253817362723055e+00 6.601271881824629650e-01 -2.019596264672679720e+00 2.252760084737888135e+00 -inf -inf
3.807503943019063808e-01 5.907225020485579181e-02 6.444755695428836528e-01 3.465416144971658063e+00 1.039389933938358768e+00 -1.862058316106308675e+00 4.720202454858970498e-01 -6.278623941940636141e+05 -6.279148093444535043e+05
3.723014154005865883e-01 3.578246342690994536e-02 5.441074050390862782e-01 2.097026755077506355e+00 1.014841808092934006e+00 -1.052680597084573844e+00 1.719577731808528576e+00 -inf -inf
2.573599753666599987e-01 6.137346095768850263e-02 5.217005997549489793e-01 3.617096711141187804e+00 8.841778163045874717e-01 -3.854486007242430290e-01 7.041791055105086627e-01 -inf -inf
3.448788025176282579e-01 9.515395534225140617e-02 9.566356208466365585e-01 3.400540248030992529e+00 7.668573848389570458e-01 -3.507497478040226824e-01 1.907018083472541647e+00 -inf -inf
3.624599626889083437e-01 4.672490051091814783e-02 7.238000353681335319e-01 3.622393206553748968e+00 6.292308785924238812e-01 -5.057033616944188736e-01 1.449790340738545069e+00 -inf -inf
3.972275024089381712e-01 1.962787236613162262e-02 8.501474047269931278e-01 3.246287888196109694e+00 8.878680752251004726e-01 -6.487721509769484030e-01 -2.381752900478418589e+00 -5.513152227536480874e+06 -5.513204642686870880e+06
3.219708631392769194e-01 5.760954802804602731e-02 4.875122724614439074e-01 1.875725680306703946e+00 9.017433150957860910e-01 -1.894670590488601203e+00 -5.814984293590148567e-01 -1.434905935932709835e+06 -1.434958351083099842e+06
3.828431442178659716e-01 8.857743852852421884e-02 9.445823086602961327e-01 3.229911316130609222e+00 9.255111131432731675e-01 -1.049289287856283837e+00 1.016606903142857732e+00 -1.299787354351831018e+05 -1.300311505855730065e+05
2.581979831845770956e-01 7.284064862299981236e-02 4.578088972061871709e-01 3.065974918715256958e+00 8.613659409912235443e-01 -1.540152131530210244e+00 -2.715327456155273378e+00 -8.455765368556883931e+07 -8.455770610071922839e+07
3.516586481938648312e-01 7.567792007765786200e-02 7.754069399361118720e-01 3.790597337452516591e+00 9.478857742114366047e-01 -2.542068062897408165e+00 -1.814997577656106476e+00 -2.109001041892744601e+06 -2.109053457043134142e+06
3.987890635226456482e-01 4.203872512115665316e-02 6.983397999652820598e-01 3.604515799158096723e+00 1.154269399872335455e+00 -2.142524040332953295e+00 1.506470413462132285e+00 -3.851452090078676585e+06 -3.851504505229066126e+06
3.518440222364001002e-01 6.441806146811197842e-02 6.683704649697379541e-01 3.096110841414682291e+00 8.654779172591822167e-01 -2.578834044825013994e+00 -1.906449400013875417e+00 -6.482885537817015575e+04 -6.488060405784995964e+04
2.790088524445660245e-01 2.303183243741074165e-02 5.918541091688351852e-01 3.034094109648853177e+00 9.539431406266724034e-01 -1.022368261276912049e+00 -2.029517764232662280e+00 -1.713120477264526417e+05 -1.713637964061324601e+05
3.918766765799248653e-01 8.843249672214036072e-02 6.336125045722228455e-01 1.798769035720360510e+00 8.208237814025868273e-01 -5.503099897060006462e-01 -6.168585122218210870e-01 -7.905831753455486614e+04 -7.911006621423467004e+04
3.734599558922959694e-01 3.352329541888061926e-02 5.291817695828429091e-01 1.962700142329591557e+00 8.343235381524971572e-01 -2.043782585366577642e+00 -1.002902946033538578e+00 -6.942894878153417085e+04 -6.948069746121397475e+04
3.036264050742845111e-01 4.233251821273734811e-02 7.673197516581637956e-01 2.697743007318789132e+00 1.140420538640740222e+00 -2.377225264554227557e+00 1.265650546830199730e+00 -2.158950228979109670e+05 -2.159467715775907855e+05
3.357877285831205594e-01 2.714848982124460491e-02 7.274691218162956385e-01 3.222554828193771037e+00 7.074562921944391736e-01 -1.819603735514151222e+00 -2.549270635258027440e+00 -6.281826079197530635e+05 -6.282343565994328819e+05
2.984505662814026516e-01 4.115165111589941249e-02 9.074515134903841096e-01 3.460993807866617367e+00 7.823297586746366106e-01 -5.870288885410155366e-01 -5.044946118266548929e-01 -2.455235509559778147e+05 -2.455752996356576332e+05
2.607322268370552698e-01 4.477112428709077718e-02 5.094662475046443095e-01 2.923982387631234303e+00 8.062613915691877464e-01 -2.958248028984626465e+00 -6.293282284239287705e-01 -5.655950050474038580e+05 -5.656467537270836765e+05
2.580079978786801731e-01 2.670636169471343746e-02 6.677614060131611406e-01 3.735703303592639912e+00 1.159550447858905375e+00 -8.542870193389364708e-01 -2.459198820607103819e+00 -5.216982943565674359e+05 -5.217500430362471961e+05
3.404559347475306641e-01 8.394149312644663685e-02 8.708167574427113644e-01 3.041402702816738746e+00 6.640467695148525307e-01 -1.986747351835704833e+00 -1.115255393851863897e+00 -1.825160837938142940e+05 -1.825678324734941125e+05
3.111630156194685193e-01 9.872420597994670255e-02 7.384590197354514718e-01 3.500361927873791856e+00 9.196924503923007421e-01 -2.976810448963426392e+00 -1.690823382791227569e+00 -7.647727232283099147e+04 -7.652902100251079537e+04
2.848971330972164262e-01 3.527165778474435770e-02 5.045599995050795705e-01 3.889547017094062475e+00 8.296489966953640716e-01 -5.107978632253717954e-01 -2.223455506825578798e+00 -4.039834165011906298e+05 -4.040351651808703900e+05
2.612859086848400847e-01 1.429849027394262430e-02 4.862114588202612331e-01 3.782328736061217000e+00 9.988819350541378039e-01 -2.709416101528429266e+00 1.785913062797314765e+00 -1.068381646799545706e+05 -1.068899133596343745e+05
3.066594128852906387e-01 6.128448996961031320e-02 4.589628239360435402e-01 3.083403276231669210e+00 6.348702742175545977e-01 -2.754847982032396558e+00 1.867110211959377430e+00 -8.172087974420140381e+04 -8.177262842388120771e+04
2.565500924680149120e-01 4.795523834902605531e-02 6.059246334716105187e-01 3.734412739149322924e+00 1.004869305534655366e+00 -2.098873209487362779e+00 4.661393812302296880e-01 -1.576068857908627833e+05 -1.576586344705426018e+05
2.666312490911889599e-01 7.608331904121640177e-02 7.834158464922971188e-01 3.766898573168896647e+00 1.029296474094760994e+00 -1.887179371757425894e+00 1.202390753230560883e+00 -1.620513347876812040e+05 -1.621030834673610225e+05
2.909483844293875299e-01 7.967674068659404141e-02 6.617364718318278216e-01 2.307633844941934242e+00 6.509731436701030605e-01 -1.112122617621575715e+00 4.647549546722116176e-01 -6.384846075951308012e+04 -6.390020943919288402e+04
2.942843546631765950e-01 8.577829752836929611e-02 8.583211761020521635e-01 2.057556976062834497e+00 9.797383544582769499e-01 -1.234520410141920044e+00 -2.226337853196422856e+00 -7.186952940490288893e+04 -7.192127808458269283e+04
3.226643547639306275e-01 9.194219331640332560e-02 9.561281439371503987e-01 3.342830477254951305e+00 8.933316055536185685e-01 -2.101285503198815352e+00 -2.128694664574067197e+00 -4.260138609442722518e+05 -4.260656096239520120e+05
2.744127412359586571e-01 4.524413136126000101e-02 5.248193338067218550e-01 2.657933809134434000e+00 1.093386605261720490e+00 -8.052243763564463919e-01 4.723650670569679022e-02 -7.966829969788597373e+04 -7.972004837756577763e+04
2.554527623390714930e-01 8.693277793915921148e-02 6.082503871198352563e-01 2.920383252222731763e+00 8.368254311583431804e-01 -6.177179611343150967e-01 -2.210209041594712431e+00 -6.936939531485599582e+04 -6.942114399453579972e+04
2.606832106559039963e-01 2.358486270149711544e-02 5.278820449950039073e-01 1.937952017779855041e+00 1.117549249185156413e+00 -1.090941774008305831e+00 5.717403904288609340e-01 -5.883820714745752775e+04 -5.888995582713733165e+04
3.574427344002265028e-01 3.614683890047328679e-02 9.228815971690851327e-01 2.201063015685256641e+00 1.166305744842461856e+00 -2.947912611531913640e+00 2.537045859066015652e+00 -7.753587368841550779e+05 -7.754104855638348963e+05
2.953329899634243305e-01 9.503069180400877669e-02 4.434386048346781739e-01 2.491022924646773440e+00 8.727656625836061055e-01 -4.395680720452284085e-01 -3.438439090825191613e-01 -7.065897418129572179e+04 -7.071072286097552569e+04
3.641217512655955946e-01 9.653739067451058697e-02 8.367991744590514980e-01 3.610938298318040474e+00 9.228457615668050895e-01 -1.227249807855710806e+00 -2.909546574418085285e+00 -7.336763589723663172e+05 -7.337281076520461356e+05
3.370804320602648341e-01 2.855524713229112138e-02 7.001600608288810479e-01 3.047337067569427571e+00 1.070427361176807146e+00 -2.593809055192708435e+00 -2.597557989521737554e+00 -6.190909399532005191e+05 -6.191426886328803375e+05
3.101742867036720308e-01 5.475325184066076600e-02 4.616982882003454192e-01 1.741729605941876313e+00 8.491096576346602864e-01 -5.357155344537547492e-01 -2.448497940184115151e+00 -6.644321234793166514e+04 -6.649496102761146904e+04
2.931335188751583165e-01 2.674137670713982312e-02 6.002904990469458690e-01 3.993738721061976804e+00 1.110724009743753182e+00 -6.460704533999930277e-01 3.499320475823113341e-01 -1.859972809249304410e+05 -1.860490296046102594e+05
2.623246407155961912e-01 4.911940628848041057e-02 9.221188502147279475e-01 3.227141626620333881e+00 9.831079428607698567e-01 -2.550995223018423630e+00 1.568533926046085547e+00 -5.621361302872755332e+05 -5.621878789669553516e+05
2.560926196082701778e-01 3.447226825718181786e-02 7.514335426817355668e-01 3.682911125832061039e+00 6.968840342480414618e-01 -2.229998742657075539e+00 -2.595583646232226371e+00 -4.580127047277397360e+05 -4.580644534074194962e+05
3.540316076370116916e-01 1.850764728154774552e-02 5.431708233184157075e-01 3.474887791332104570e+00 1.176654488220901129e+00 -3.225149262161917108e-01 -2.428186934009298525e+00 -3.658757077476356062e+05 -3.659274564273153665e+05
3.782975368391744420e-01 8.072527474964463767e-02 8.948069794683766176e-01 3.061385080061583608e+00 1.026161587106504181e+00 -7.369259292046703713e-01 9.660078192170118427e-02 -1.920042603936670057e+05 -1.920560090733468242e+05
3.133721798323370056e-01 4.768173090718478419e-02 9.679962165968802879e-01 2.458133587276458698e+00 9.061877426408162517e-01 -2.178623506926756104e+00 -7.926701267422142649e-02 -1.749060216151297791e+05 -1.749577702948095975e+05
3.382367055570025816e-01 8.244481724531881051e-02 6.227806918507542422e-01 1.847483476884411280e+00 7.984957330402705500e-01 -9.986048479170963610e-01 2.176745744821082518e-01 -6.310971660532393435e+04 -6.316146528500373824e+04
3.026683553654117564e-01 6.058015278528741665e-02 6.377728814004718361e-01 3.964556149769539850e+00 1.079302802996836563e+00 -1.509422756767369700e+00 1.118393596169853232e+00 -3.259033066369735752e+05 -3.259550553166533355e+05
2.580524246784957065e-01 8.862107688946663231e-02 5.425534085122244443e-01 2.217013618510113915e+00 1.006576719563478939e+00 -2.443997611110080292e+00 1.246599219788762092e+00 -6.240581495998026367e+04 -6.245756363966006757e+04
3.926035074014049275e-01 7.626989166329946335e-02 9.592062670274563718e-01 1.822907477097765128e+00 6.919823825745105017e-01 -1.971843620862333335e+00 1.781332783572242562e+00 -1.749942890622438863e+05 -1.750460377419237047e+05
3.771706477134922353e-01 8.285100417215325586e-02 7.000356877003941491e-01 3.497223882343194479e+00 9.602597158856924775e-01 -2.194473486929404693e+00 -5.019982246976910645e-01 -5.215431091555490275e+05 -5.215948578352287877e+05
2.801554957323855732e-01 9.855211136880555334e-02 8.689646629004592615e-01 3.955670184034079107e+00 9.284606794912455552e-01 -1.189176873639330223e+00 -1.801996980704309914e+00 -1.975036703978492587e+05 -1.975554190775290772e+05
2.731634470357779398e-01 6.253773937694682983e-02 4.897204419049598911e-01 3.501465692227518467e+00 7.736921766981275095e-01 -7.423671643842486567e-01 -2.398489235675649756e+00 -8.067906163181061856e+04 -8.073081031149042246e+04
2.804448079940206062e-01 9.613982810876990637e-02 4.559161914995592535e-01 1.758171197446014133e+00 6.320217536344074905e-01 -2.175247948727341729e+00 -7.353256759676929377e-02 -6.813274565698836523e+04 -6.818449433666816913e+04
3.624778786660751151e-01 2.411689023105584306e-02 6.021854666344295115e-01 2.703772780172797763e+00 1.150352774652994459e+00 -1.671527187651838942e+00 -2.312717725554283454e+00 -1.167662177911353501e+05 -1.168179664708151540e+05
3.276548169895592832e-01 5.693262553967124578e-02 5.419154400652608228e-01 2.385844712399989298e+00 9.372893233242625133e-01 -3.006176077649214129e-01 -1.131092091719518189e+00 -5.668334416443835653e+04 -5.673509284411816043e+04
2.832308880155554043e-01 3.273453270602884324e-02 8.089090338732776164e-01 2.906950761487246737e+00 6.002749723238909318e-01 -8.193326647633689674e-01 -3.552495514053886083e-01 -1.451636665449932334e+05 -1.452154152246730519e+05
2.633295647904736470e-01 6.875186952028071452e-02 5.979156412046445768e-01 2.676142400963431811e+00 9.373463851795931223e-01 -1.427866642946434839e+00 1.119966867363655361e+00 -5.807743799381773715e+04 -5.812918667349754105e+04
3.442027411597549102e-01 4.834567887043919598e-02 5.812803215525271794e-01 3.157889736437432315e+00 8.160919102202752740e-01 -2.659055018376819124e+00 4.260365256955296331e-01 -1.286708981810207042e+05 -1.287226468607005081e+05
2.881792596689022878e-01 9.028412164506126325e-02 4.232391267211642605e-01 2.892067539397373821e+00 8.683268161664111640e-01 -2.291586071481749975e+00 -1.996926215436843233e+00 -5.834820195218858862e+04 -5.839995063186839252e+04
3.479670427042516612e-01 6.699735831054982882e-02 7.475435407785318009e-01 3.009776495821272935e+00 9.354204671378592018e-01 -2.314940421997580877e+00 -2.418185807517454933e+00 -1.291112014859452756e+05 -1.291629501656250795e+05
3.508998622274254187e-01 8.743574749022450798e-02 7.490261856142361729e-01 1.933877208647352575e+00 6.307757026711026116e-01 -4.361496060698337729e-01 -7.349740252410787988e-01 -6.936455454963722150e+04 -6.941630322931702540e+04
2.628225968672494028e-01 8.538059488238479433e-02 7.568954472943842937e-01 2.068501412662904215e+00 9.506672632468768924e-01 -7.617975983113169924e-01 -2.156150440373715504e+00 -5.799169848585424916e+04 -5.804344716553405306e+04
3.978970399522757662e-01 2.880753334082658546e-02 6.038051556583644564e-01 2.386572255592161795e+00 9.914617087958212949e-01 -1.143082081578076226e+00 -2.098660034352946013e-01 -3.131692844513925957e+05 -3.132210331310723559e+05
2.988267851121091390e-01 2.286541019443279199e-02 8.182075610290271417e-01 3.862013833872876667e+00 9.996017612568137700e-01 -6.573287896404185204e-01 8.953894405198070672e-02 -1.084190391366678057e+06 -1.084242140046357876e+06
3.006683744086817711e-01 1.542450814730980321e-02 7.352872108561108178e-01 3.310358226721588970e+00 9.850425818613229856e-01 -3.852642618657893259e-01 -5.683300063349490117e-01 -2.830008835428313469e+05 -2.830526322225111071e+05
3.840540477365965710e-01 7.811056029187803118e-02 8.379423074746308320e-01 2.729417006699531356e+00 1.048057867187681680e+00 -1.379840233166782060e+00 -8.671779824561576255e-01 -2.339677031438066042e+05 -2.340194518234864227e+05
3.247878819866496514e-01 2.598801810713267241e-02 6.606133178904527448e-01 3.119908624874534908e+00 6.646640446985824235e-01 -2.184151240391196236e+00 -2.927304165390344437e+00 -2.901090262934728526e+05 -2.901607749731526128e+05
2.501506926019230193e-01 7.925141417095220298e-02 7.328638938199756314e-01 3.308818436191786283e+00 9.163753584652716278e-01 -2.354029796486128312e+00 -2.075527267393065145e+00 -1.466197757585112413e+05 -1.466715244381910597e+05
3.473577293808370881e-01 4.745484367188125552e-02 4.201317238825792999e-01 2.591950062728858306e+00 7.057936821768342472e-01 -1.283337632088169311e+00 1.246939609785050251e+00 -6.217664462357792218e+04 -6.222839330325772607e+04
3.094220014306241495e-01 8.087185058047097197e-02 4.561637689634322479e-01 2.187320944033092296e+00 8.499526098445391309e-01 -1.789261842238637490e+00 -1.642398810195011549e-02 -6.425226717672077939e+04 -6.430401585640058329e+04
3.874250195755541970e-01 7.070928049449734520e-02 4.506381501605641882e-01 3.689006189717408901e+00 7.897657933291705179e-01 -1.988438486590268450e+00 -8.271647326581419435e-01 -9.046644940886730910e+04 -9.051819808854711300e+04
3.053078747530637571e-01 3.411001073840808084e-02 4.809559944300881851e-01 3.683139420480201487e+00 8.713989043820470348e-01 -2.442032925446603553e+00 -5.206239411731488076e-01 -1.060408635861175571e+05 -1.060926122657973610e+05
3.758969731830098526e-01 5.957100881022071165e-02 4.188379249003120752e-01 2.793166206461800805e+00 1.126331058751407932e+00 -4.701231525251698962e-01 -2.322480819131393925e+00 -7.387590086147951661e+04 -7.392764954115932051e+04
3.442637423465071400e-01 3.413617119547754375e-02 7.935974010289000846e-01 2.777905306610591651e+00 8.633463087267743141e-01 -7.577223234585153122e-01 -2.412556269660864672e+00 -1.630925873804037983e+05 -1.631443360600836168e+05
3.342000233706473589e-01 6.488569799749838163e-02 4.263701972698024645e-01 2.225683550538183564e+00 9.829009943533382199e-01 -1.124614081472684379e+00 -1.747823549238148866e+00 -5.960597202502852451e+04 -5.965772070470832841e+04
3.287584931833121837e-01 4.530532227087306907e-02 4.350634947628550520e-01 2.090712659225820946e+00 6.653554253603507496e-01 -1.786569483964722815e+00 -1.433707871589995131e+00 -6.091381417958794918e+04 -6.096556285926775308e+04
3.371785070119321936e-01 3.737093134485008211e-02 9.538360068248240564e-01 2.101975332778497574e+00 9.591291480446753059e-01 -1.996646311012132857e+00 8.988878007727043595e-01 -1.444754620359845285e+05 -1.445272107156643469e+05
3.966977010848669050e-01 8.005624077221018542e-02 5.024827798932989253e-01 2.116522726316992564e+00 1.038197633591982472e+00 -5.222000410430154282e-01 -1.366259714179079543e+00 -6.721210516477999045e+04 -6.726385384445979435e+04
2.528889333276135298e-01 4.870704391757704060e-02 4.777487129460054049e-01 1.869624936410329008e+00 8.415092355537254765e-01 -2.116554204590959554e+00 1.714358820922126547e+00 -6.604352862510913110e+04 -6.609527730478893500e+04
2.783148688012994088e-01 9.296818638707969595e-02 4.361970884453256203e-01 1.891299344220598089e+00 6.986174037333666709e-01 -2.986005287482042192e+00 -1.727836049548701070e+00 -6.786062796538832481e+04 -6.791237664506812871e+04
3.789351624634898497e-01 8.081509990145002709e-02 5.627168919123409774e-01 2.178374939461473314e+00 8.879917164218873449e-01 -9.770151018739983151e-01 -1.961765024908681987e+00 -6.521597383348844596e+04 -6.526772251316824986e+04
2.979915542801787054e-01 3.300930718351229032e-02 6.682579361386307149e-01 3.464395131171936537e+00 6.373294237441178289e-01 -1.767120025969600494e+00 -2.894157071394690917e+00 -2.352847624496557110e+05 -2.353365111293355294e+05
2.920671808353664800e-01 4.644556588087980775e-02 9.228211787750939532e-01 3.063945513739115611e+00 6.050866484985334415e-01 -2.804607050882879538e+00 -2.779123181764019179e+00 -2.461683452797923819e+05 -2.462200939594722004e+05
3.165913281500315479e-01 1.842922715754565649e-02 5.157729042342157344e-01 2.928905689820102687e+00 1.125997356270892702e+00 -2.815360295559708792e+00 -4.189591624500632605e-01 -1.398414398707792861e+05 -1.398931885504591046e+05
3.462286364634872826e-01 3.241677120004654578e-02 6.736201866350222112e-01 2.089365039716114314e+00 1.122937482939818210e+00 -2.905094306821233818e+00 -1.144506586746324883e+00 -2.919990729153464781e+05 -2.920508215950262384e+05
2.545149935186764023e-01 6.209754037319696607e-02 9.446636937653009047e-01 3.123755039277257950e+00 1.149189884858486721e+00 -2.519266393033682938e+00 -7.421725413326818455e-02 -2.228880340663623938e+05 -2.229397827460422122e+05
3.847767739721036362e-01 6.158026035351667204e-02 5.693575979289766664e-01 2.779765684425688832e+00 7.923959093617112259e-01 -9.403364084947440915e-01 -1.449201674007857932e+00 -2.037592201597012463e+05 -2.038109688393810648e+05
3.752412314907388469e-01 8.997549508936429630e-02 4.129651231761273245e-01 3.965168535232175273e+00 1.122447932925298097e+00 -2.691260108613706237e+00 -1.099261020245342779e+00 -1.613749863907464896e+05 -1.614267350704263081e+05
